,name,categories,address,city,postalCode,state,country,latitude,longitude,count,Rating,Review Count,Closed
2158,Kfc,"Carry-out food,Caterers,Barbecued poultry,American restaurants,Fast Food Restaurants,Take Out Restaurants,Barbecue,Chicken Restaurants,Spare rib restaurants,Chicken restaurants,Catering,Restaurants",1599 Us 70 Hwy W,Garner,27529,North Carolina,US,35.7239,-78.65013,69,2.5,10,FALSE
2159,Subway,"Carry-out food,Delicatessens,American restaurants,Fast Food Restaurants,Take Out Restaurants,Sandwiches,Restaurants,Sandwich Shops",1130 S Main St Ste 100,Mount Airy,27030,North Carolina,US,36.49312,-80.5981,1219,4,1,FALSE
2160,Popeye's Louisiana Kitchen,"Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",3699 New Bern Avenue,Raleigh,27610,North Carolina,US,35.79754,-78.57791,91,3.5,44,FALSE
2161,Taco John's,"Restaurant,Mexican Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",1122 N 12th St,Grand Junction,81501,Colorado,US,39.0778,-108.552,22,4.5,6,FALSE
2162,Sonic Drive-In,"American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",6454 Caratoke HWay,Grandy,27939,North Carolina,US,36.24229,-75.8792,285,2.5,22,FALSE
2163,Domino's Pizza,"Pizza,Fast Food Restaurants,Take Out Restaurants,Restaurants",1563 E Union Street,Morganton,28655,North Carolina,US,35.75319,-81.65464,270,3,3,FALSE
2164,Moe's Southwest Grill,"Restaurant,American Restaurants,Mexican Restaurants,Caterers,Fast Food Restaurants,Take Out Restaurants,Restaurants",3401 Raleigh Road Pkwy W,Wilson,27896,North Carolina,US,35.74055,-77.96487,73,3,29,FALSE
2165,McDonald's,"Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",37 Highway 64 E,Hayesville,28904,North Carolina,US,35.03476,-83.82005,784,1.5,8,FALSE
2166,Domino's Pizza,"Pizza,Restaurant,Fast Food Restaurants,Take Out Restaurants,Pizza Place,Restaurants",100 Highway 172,Hubert,28539,North Carolina,US,34.71024,-77.23421,270,3.5,14,FALSE
2167,Domino's Pizza,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Restaurants",6870 Galley Rd,Colorado Springs,80915,Colorado,US,38.8454,-104.7018,270,2,17,FALSE
2168,Dairy Queen,"Ice Cream & Frozen Desserts,Hamburgers & Hot Dogs,Ice Cream and Frozen Desserts,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",8532 Nc Highway 33 W,Whitakers,27891,North Carolina,US,36.12834,-77.79702,329,4,1,FALSE
2169,Dairy Queen,"Ice Cream Parlors,Ice Cream and Frozen Desserts,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",3800 Nash St N,Wilson,27896,North Carolina,US,35.77131,-77.94063,329,1.5,5,FALSE
2170,Five Guys Burgers Fries,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",4535 Carteret Road,Havelock,28532,North Carolina,US,34.89734,-76.90875,70,2.5,14,FALSE
2171,Pizza Hut,"Pizza,Fast Food Restaurants,Take Out Restaurants,Family Style Restaurants,Restaurants",901 N Cannon Boulevard,Kannapolis,28083,North Carolina,US,35.5066,-80.60957,474,3.5,3,FALSE
2172,Dairy Queen,"Ice Cream and Frozen Desserts,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",2401 Dr M L King Jr Boulevard,New Bern,28562,North Carolina,US,35.10565,-77.07878,329,3,12,FALSE
2173,Burger King,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",1219 N Horner Boulevard,Sanford,27330,North Carolina,US,35.49722,-79.19908,453,2,4,FALSE
2174,Kfc,"Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",706 S Main Street,King,27021,North Carolina,US,36.26348,-80.36244,69,1,3,FALSE
2175,Subway,"Restaurant,Carry-out food,Delicatessens,American restaurants,Fast Food Restaurants,Take Out Restaurants,Sandwiches,Restaurants,Sandwich Shops",1122 Randolph St Ste 120,Thomasville,27360,North Carolina,US,35.85798,-80.0728,1219,2.5,4,FALSE
2176,Carl's Jr.,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",6474 Deans Street,Bailey,27807,North Carolina,US,35.78081,-78.11858,205,1.5,3,FALSE
2177,Panera Bread,"Breakfast,Food Delivery,Fast Food,Health Food Restaurants,Take Out Restaurants,Restaurants,Restaurant,American Restaurants,Coffee Shops,Traditional American,Coffeehouses,Bakeries,Catering,Sandwich Shops",1904 Matthews Township Parkway,Matthews,28105,North Carolina,US,35.12387,-80.70765,140,2.5,76,FALSE
2178,Chick-fil-A,"Caterers,Restaurant Delivery Service,Fast Food Restaurants,Take Out Restaurants,Breakfast Brunch and Lunch Restaurants,,Chicken Restaurants,Family Style Restaurants,Restaurants",425 Randolph Mall,Asheboro,27203,North Carolina,US,35.70072,-79.78849,100,3,6,FALSE
2179,McAlister's Deli,"Caterers,Delicatessens,Tea Room,Deli / Bodega, Tea Room, and Sandwich Place,Fast Food Restaurants,Delicatessen,Deli / Bodega,Restaurants,Deli Bodega,Delis And Delicatessens,Restaurant,Sandwich Place,Sandwich Shops",2803 W Highway 74,Monroe,28110,North Carolina,US,35.01965,-80.57761,18,2.5,34,FALSE
2180,Five Guys Burgers Fries,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",1461 Blowing Rock Road,Boone,28607,North Carolina,US,36.20232,-81.66262,70,3,12,FALSE
2181,Arby's,"American Restaurants,Takeout,Fast Food,Fast Food Restaurants,Concession Stands,Restaurants,Sandwich Shops",103 Home Depot Drive,Oxford,38655,Mississippi,US,34.354355,-89.49692,252,2.5,6,FALSE
2182,Chipotle Mexican Grill,"Carry-out food,Caterers,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,American restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",8830 Lindholm Dr Ste 120,Huntersville,28078,North Carolina,US,35.44368,-80.8788,142,2.5,82,FALSE
2183,Firehouse Subs,"Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",3123 M L King Jr Boulevard,New Bern,28562,North Carolina,US,35.100433,-77.102875,38,4,11,FALSE
2184,Domino's Pizza,"Pizza,Restaurant,American,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Chicken,Pizza Place,Restaurants",949 Us Highway 70 E,New Bern,28560,North Carolina,US,35.08235,-77.03308,270,2,7,FALSE
2185,Sonic Drive-In,"American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",630 Sullivan Rd,Statesville,28677,North Carolina,US,35.80329,-80.87532,285,2,13,TRUE
2186,Firehouse Subs,"Carry-out food,Caterers,Delicatessens,American restaurants,Fast Food Restaurants,Take Out Restaurants,Sandwiches,Restaurants,Sandwich Shops",1214 E Dixie Dr Ste D,Asheboro,27203,North Carolina,US,35.695812,-79.79133,38,3,15,FALSE
2187,Firehouse Subs,"Restaurant,Carry-out food,Caterers,Delicatessens,American restaurants,Fast Food Restaurants,Take Out Restaurants,Sandwiches,Restaurants,Sandwich Shops",825 Spartanburg Hwy Ste 18,Hendersonville,28792,North Carolina,US,35.30559,-82.4512,38,2.5,11,FALSE
2188,Sonic Drive-In,"American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",1434 E Main Street,Lincolnton,28092,North Carolina,US,35.47633,-81.23636,285,3,4,FALSE
2189,Sonic Drive-In,"American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",2600 S Horner Boulevard,Sanford,27332,North Carolina,US,35.4581,-79.14524,285,1.5,12,FALSE
2190,Charley's Grilled Subs,"American Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",3966 Hickory Boulevard,Granite Falls,28630,North Carolina,US,35.81091,-81.43093,20,3,4,FALSE
2191,Chick-fil-A,"Fast Food Restaurants,Chicken Restaurants,Restaurants",2592 W Roosevelt Boulevard,Monroe,28110,North Carolina,US,35.01597,-80.57155,100,4,18,FALSE
2192,Mellow Mushroom,"Carry-out food,Caterers,Italian,American,American restaurants,Take Out Restaurants,Vegan-friendly,Non-veg,Restaurants,Pizza,Bars Clubs,Beer/Wine,Restaurant,Take-out,Lacto,Bar and grill restaurants,Fast food,Sandwiches,Catering,Sandwich Shops",1185 Lenoir Rhyne Blvd SE,Hickory,28602,North Carolina,US,35.71603,-81.31286,12,3.5,109,FALSE
2193,Carl's Jr.,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",307 Catawba Avenue,Old Fort,28762,North Carolina,US,35.6245,-82.18098,205,2.5,5,FALSE
2194,Moe's Southwest Grill,"American Restaurants,Mexican Restaurants,Caterers,Mexican Restaurant, Taco Place, and Burrito Place,Take Out Restaurants,Fast Food Restaurants,Restaurants",2925 Monroe Way,Monroe,28110,North Carolina,US,35.02197,-80.57867,73,2,15,FALSE
2195,McDonald's,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants,Take Out Restaurants",3670 S Eason Boulevard,Tupelo,38804,Mississippi,US,34.23622,-88.7029,784,1,7,FALSE
2196,Domino's Pizza,"Pizza,Fast Food Restaurants,Take Out Restaurants,Restaurants",32 Gannon Square,Pevely,63070,Missouri,US,38.28796,-90.39905,270,4,1,FALSE
2197,Krystal,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",710 Highway 61 N,Natchez,39120,Mississippi,US,31.575787,-91.31257,27,2,13,FALSE
2198,McDonald's,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",1106 S Main Street,Maryville,64468,Missouri,US,40.33439,-94.87437,784,1,2,FALSE
2199,Dairy Queen,"Ice Cream and Frozen Desserts,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",908 Montgomery Street,Cabool,65689,Missouri,US,37.11688,-92.10372,329,3,4,FALSE
2200,Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",3009 20th Ave,Valley,36854,Alabama,US,32.84273,-85.180648,474,1,7,FALSE
2201,Subway,"Restaurant,Carry-out food,Delicatessens,wich Place,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",102 Muldoon Rd,Anchorage,99504,Alaska,US,61.224123,-149.733715,1219,3,2,FALSE
2202,Taco Bell,"Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food Restaurants,Karaoke,Restaurants,Fast Food Restaurant and Mexican Restaurant,Mexican Restaurant,Restaurant,Fast Food Restaurant",649 N Dupont Blvd,Milford,19963,Delaware,US,38.916903,-75.442538,529,1.5,6,FALSE
2203,Panda Express,"Fast Food Restaurants,Asian Restaurants,Chinese Restaurants,Restaurants,Take Out Restaurants",101a Highlands Boulevard Drive,Ballwin,63011,Missouri,US,38.59275,-90.50527,108,2.5,37,FALSE
2204,Long John Silver's,"Fast Food Restaurants,Restaurants",1009 Kingshighway Street,Rolla,65401,Missouri,US,37.94592,-91.77909,39,3.5,3,FALSE
2205,Panda Express,"Asian Restaurants,Carry-out food,Restaurant,Takeout,Chinese Restaurants,American restaurants,Take Out Restaurants,Fast Food Restaurants,Fast Food,Restaurants,Chinese restaurants",20 Commons Way,Oxford,36203,Alabama,US,33.608273,-85.78649,108,3,26,FALSE
2206,Arby's,"Restaurant,American Restaurants,Takeout,Fast Food Restaurants,Fast Food,Concession Stands,Restaurants,Sandwich Shops",3 The Plaza,Troy,63379,Missouri,US,38.98593,-90.98019,252,2,2,FALSE
2207,Subway,"Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",327 E 11th Street,Kansas City,64106,Missouri,US,39.10092,-94.57937,1219,2,5,FALSE
2208,Sbarro,"Pizza,Carry-out food,American restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants,Italian Restaurants",2233 Kalakaua Ave Ste 11,Honolulu,96815,Hawaii,US,21.281084,-157.82661,23,2.5,65,FALSE
2209,AW Restaurants,"Fast Food Restaurants,American Restaurants,Hamburgers and Hot Dogs,Restaurants",1130 S Main Street,Sikeston,63801,Missouri,US,36.86351,-89.58269,43,1,1,FALSE
2210,Sonic Drive-In,"Fast Food Restaurants,American Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Hot Dog Stands and Restaurants,Restaurants,Take Out Restaurants",1320 S Main Street,Sikeston,63801,Missouri,US,36.8584,-89.58314,285,1,2,FALSE
2211,Sonic Drive-In,"Fast Food,Soda Fountain Shops,Chicken,Hamburgers,Restaurants",2440 West 128th Avenue,Denver,80234,Colorado,US,39.928,-105.0177,285,1.5,34,FALSE
2212,Wendy's,"Burger Joint,Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Burgers,American restaurants,Hamburger restaurants,Fast Food,Fast Food Restaurant and Burger Joint,Salad,Restaurants",8040 S Broadway,Littleton,80122,Colorado,US,39.5711,-104.9879,313,2.5,27,FALSE
2213,Burger King,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",1011 W Central Avenue,Carthage,64836,Missouri,US,37.17897,-94.32357,453,3.5,5,FALSE
2214,Panda Express,"Asian Restaurants,Restaurant,Carry-out food,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Restaurants,Chinese restaurants",1060 Auahi St Spc 5,Honolulu,96814,Hawaii,US,21.299847,-157.84387,108,3,180,FALSE
2215,Carl's Jr.,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",905 Porter Wagoner Boulevard,West Plains,65775,Missouri,US,36.73638,-91.86639,205,4.5,14,FALSE
2216,Burger King,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",1077 S Jefferson Avenue,Lebanon,65536,Missouri,US,37.67131,-92.65194,453,1.5,10,FALSE
2217,Taco Bell,"Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food Restaurants,Karaoke,Restaurants",428 E State Road 44,Wildwood,34785,Florida,US,28.87513,-82.09619,529,1,2,FALSE
2218,Taco Bell,"Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food Restaurants,Karaoke,Restaurants,Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant,Restaurant,Fast Food Restaurant",1942 State Road 60 E,Lake Wales,33853,Florida,US,27.903734,-81.548805,529,1.5,9,FALSE
2219,Jimmy John's,"Carry-out food,Caterers,Restaurant delivery service,Delicatessens,Restaurant Delivery Service,American restaurants,Fast Food Restaurants,Karaoke,Home delivery beer and beverages,Restaurants,Restaurant,Sandwiches,Sandwich Shops",1409 S US Highway 1,Fort Pierce,34950,Florida,US,27.43351,-80.32602,154,4.5,4,FALSE
2220,Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Pizza Place,Catering",941 W South Blvd,Montgomery,36105,Alabama,US,32.32565,-86.32875,474,2.5,5,FALSE
2221,Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,wich Place,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",3104 Seward Hwy,Anchorage,99503,Alaska,US,61.192,-149.8682,1219,3,5,FALSE
2222,Chipotle Mexican Grill,"Mexican Restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants",4151 Sterling Ave Ste B,Kansas City,64133,Missouri,US,39.04651,-94.44711,142,3,27,FALSE
2223,Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Sandwich shops,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Fast Food,Sandwiches,Restaurants,Sandwich Shops",2153 N King St Ste 101a,Honolulu,96819,Hawaii,US,21.34877,-157.87595,1219,3.5,5,TRUE
2224,Dairy Queen,"Ice Cream & Frozen Desserts,Hamburgers & Hot Dogs,Ice Cream and Frozen Desserts,Carry-out food,Ice cream parlors,American restaurants,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants,Candy and confectionery-retail,Ice Cream Shop",6669 Highway 31 Sw,Falkville,35622,Alabama,US,34.3128,-86.90028,329,2.5,3,FALSE
2225,Subway,"Carry-out food,Delicatessens,Guns and gunsmiths,Take Out Restaurants,Fast Food Restaurants,Karaoke,Restaurants,Restaurant,Fishing tackle,Fast Food Restaurant,wich Place,Gourmet shop restaurants,Sandwiches,Sandwich Place,Sandwich Shops",708 Taughenbaugh Blvd,Rifle,81650,Colorado,US,39.52219,-107.775936,1219,2,6,FALSE
2226,In-N-Out Burger,"Carry-out food,Burger Joint,Restaurant,American Restaurants,Hot dog restaurants,Fast Food Restaurant,American Restaurant,Hamburger restaurants,Fast Food,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",1859 S Signal Butte Rd,Mesa,85209,Arizona,US,33.38159,-111.59966,15,4,128,FALSE
2227,Jimmy John's,"Restaurant,Carry-out food,Caterers,Restaurant delivery service,Delicatessens,Fast Food Restaurant,wich Place,American restaurants,Karaoke,Sandwiches,Restaurants",12650 W 64th Ave Unit B1,Arvada,80004,Colorado,US,39.81129,-105.14076,154,2.5,18,FALSE
2228,Panda Express,"Asian Restaurants,Carry-out food,Geologists,Chinese Restaurants,American restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants,Chinese restaurants",1178 N Muldoon Rd,Anchorage,99504,Alaska,US,61.203697,-149.74467,108,2.5,45,FALSE
2229,Subway,"Delis And Delicatessens,Carry-out food,Delicatessens,wich Place,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",2715 E Tudor Rd,Anchorage,99507,Alaska,US,61.1809,-149.8299,1219,2,18,FALSE
2230,Pizza Hut,"Pizza,Carry-out food,Restaurant,Restaurant delivery service,Chicken Wings,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Pizza Place,Family Style Restaurants,Restaurants",326 Kilauea Ave,Hilo,96720,Hawaii,US,19.7207,-155.084,474,2.5,18,FALSE
2231,Steak 'n Shake,"Ice Cream Parlors,Carry-out food,Hot dog restaurants,Seafood restaurants,Steak and chop restaurants,American Restaurant,Hamburger restaurants,Ice cream parlors,American restaurants,Fast Food Restaurants,Restaurants,Restaurant,Burger Joint,American Restaurants,Fast Food Restaurant,Fast food restaurants",2720 Spring Ave Sw,Decatur,35603,Alabama,US,34.55792,-86.99968,52,2.5,55,FALSE
2232,Panda Express,"Asian Restaurants,Carry-out food,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Restaurants,Chinese restaurants",4454 Nuhou St Ste 512,Lihue,96766,Hawaii,US,21.981619,-159.36826,108,3,28,FALSE
2233,Subway,"Carry-out food,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants,Delis And Delicatessens,Sandwich Place Downtown Spenard,Restaurant,wich Place,Sandwiches,Sandwich Place,Sandwich Shops",1307 W Northern Lights Blvd,Anchorage,99503,Alaska,US,61.1953,-149.9088,1219,3,9,FALSE
2234,Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",1805 Beltline Rd Sw,Decatur,35601,Alabama,US,34.57159,-87.01458,474,2.5,6,FALSE
2235,Subway,"Restaurant,Carry-out food,Sandwich shops,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants",3133 Waialae Ave Ste 1,Honolulu,96816,Hawaii,US,21.288677,-157.80063,1219,2.5,33,FALSE
2236,Pizza Hut,"Pizza,Carry-out food,Restaurant,Restaurant delivery service,Italian,Fast Food,Home delivery beer and beverages,Restaurants",45-1138 Kamehameha Hwy,Kaneohe,96744,Hawaii,US,21.417356,-157.80193,474,2.5,99,FALSE
2237,Taco Johns,"Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant,Take Out,Carry-out food,Restaurant,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,Mexican restaurants,Fast Food Restaurants,Restaurants",200 E Horsetooth Rd,Fort Collins,80525,Colorado,US,40.538458,-105.075118,14,2.5,11,FALSE
2238,Taco Bell,"Mexican Restaurant,Carry-out food,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Karaoke,Restaurants",1231 Muldoon Rd,Anchorage,99504,Alaska,US,61.21122282,-149.7324163,529,2.5,18,FALSE
2239,KFC,"Carry-out food,Caterers,Fried Chicken Joint,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Chicken Restaurants,Fried Chicken Joint and Fast Food Restaurant,Restaurants,Barbecued poultry,Fast Food Restaurant,Barbecue,Spare rib restaurants,Catering,Chicken restaurants",1761 E Palmer Wasilla Hwy,Wasilla,99654,Alaska,US,61.5785,-149.4072,376,2,11,FALSE
2240,Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Expansion joints,American restaurants,Take Out Restaurants,Fast Food Restaurants,Rotary joints,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Pizza Place,Universal joints,Catering",109 Highway 231 N,Troy,36081,Alabama,US,31.77753,-85.93629,474,2.5,6,FALSE
2241,Subway,"Restaurant,Carry-out food,Delicatessens,Fast Food Restaurant,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",326 Center Ave Ste 103,Kodiak,99615,Alaska,US,57.788015,-152.405162,1219,3,2,FALSE
2242,Arby's,"Carry-out food,American Restaurant,American restaurants,Fast Food Restaurants,Fast Food,Karaoke,Fast Food Restaurant, Sandwich Place, and American Restaurant,Restaurants,Delis And Delicatessens,Restaurant,Fast Food Restaurant,Traditional American,wich Place,Fast food restaurants,Sandwich Place,Sandwich Shops",1750 E Parks Hwy,Wasilla,99654,Alaska,US,61.57597,-149.408107,252,5,2,FALSE
2243,Subway,"Delis And Delicatessens,Carry-out food,Delicatessens,wich Place,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",751 E Loop Rd,Anchorage,99501,Alaska,US,61.21157,-149.87608,1219,2,6,TRUE
2244,Steak 'n Shake,"Ice Cream Parlors,Carry-out food,Seafood restaurants,Steak and chop restaurants,Ice cream parlors,American restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",491 Fob James Dr,Valley,36854,Alabama,US,32.8175,-85.1987,52,2,34,TRUE
2245,KFC,"Restaurant,Carry-out food,Barbecued poultry,American restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Chicken Restaurants,Barbecue,Spare rib restaurants,Chicken restaurants,Restaurants",2695 Mill Bay Rd,Kodiak,99615,Alaska,US,57.781967,-152.50017,376,4,1,TRUE
2246,KFC,"Carry-out food,Fried Chicken Joint,Barbecued poultry,Fast Food Restaurant,American restaurants,Karaoke,Barbecue,Spare rib restaurants,Chicken restaurants,Restaurants",1751 Abbott Rd,Anchorage,99507,Alaska,US,61.1416,-149.8469,376,1.5,20,FALSE
2247,Taco Bell,"Carry-out food,Mexican Restaurants,Mexican,Breakfast,Tex-mex restaurants,Vegetarian,Southwestern restaurants,Mexican restaurants,Fast Food Restaurants,Fast Food,Restaurants,Mexican Restaurant,Fast Food Restaurant and Mexican Restaurant,Restaurant,Fast Food Restaurant",850 North Ave,Grand Junction,81501,Colorado,US,39.0777,-108.5584,529,3.5,11,FALSE
2248,Arby's,"American Restaurants,Takeout,Fast Food Restaurants,Fast Food,Concession Stands,Restaurants,Sandwich Shops",1420 E North Avenue,Belton,64012,Missouri,US,38.81412,-94.51072,252,2.5,11,FALSE
2249,Wendy's,"Burger Joint,Restaurant,Breakfast,Fast Food Restaurant,Fast Food,Restaurants",440 N McCarran Blvd,Sparks,89431,Nevada,US,39.5381,-119.7346,313,2.5,28,FALSE
2250,Taco Bell,"Mexican Restaurants,Fast Food Restaurants,Restaurants",229 Vfw Memorial Drive,Saint Robert,65584,Missouri,US,37.81914,-92.14248,529,2.5,16,FALSE
2251,Subway,"Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",608 W Pearce Boulevard,Wentzville,63385,Missouri,US,38.80999,-90.86218,1219,1,5,FALSE
2252,Chipotle Mexican Grill,"Mexican Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",112 Laura K Dr,O Fallon,63366,Missouri,US,38.800102,-90.72016,142,2,50,FALSE
2253,Jimmy John's,"Fast Food Restaurants,Sandwich Shops",1300 Veterans Boulevard,Festus,63028,Missouri,US,38.21257,-90.40705,154,2.5,5,FALSE
2254,Taco Bell,"Fast Food Restaurants,Mexican Restaurants,Restaurants",806 Lee Avenue,Festus,63028,Missouri,US,38.2141,-90.40129,529,2.5,7,FALSE
2255,Arby's,"Restaurant,Fast Food Restaurant,wich Place,Fast Food Restaurants,Sandwich Place,Restaurants",600 S State Route 291,Liberty,64068,Missouri,US,39.23976,-94.43926,252,2,9,FALSE
2256,Culver's,"American Restaurants,Ice Cream and Frozen Desserts,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",1905 W Kansas Street,Liberty,64068,Missouri,US,39.24443,-94.44952,39,3.5,42,FALSE
2257,McAlister's Deli,"Caterers,Delicatessens,Fast Food Restaurants,Restaurants,Sandwich Shops",127 S Stewart Road,Liberty,64068,Missouri,US,39.24337,-94.45361,18,3,41,FALSE
2258,Subway,"Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",2750 S Limit Court,Sedalia,65301,Missouri,US,38.68829,-93.25122,1219,2.5,3,FALSE
2259,McDonald's,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",130 Arnold Crossroads Center,Arnold,63010,Missouri,US,38.44494,-90.37574,784,1.5,13,FALSE
2260,Dairy Queen,"Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Ice Cream and Frozen Desserts,Restaurants",1959 Richardson Road,Arnold,63010,Missouri,US,38.41387,-90.38497,329,1.5,15,FALSE
2261,Culver's,"Fast Food Restaurants,American Restaurants,Hamburgers and Hot Dogs,Ice Cream and Frozen Desserts,Restaurants,Take Out Restaurants",525 W Karsch Boulevard,Farmington,63640,Missouri,US,37.78927,-90.42799,39,4,9,FALSE
2262,Five Guys Burgers Fries,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",1202 NE Coronado Drive,Blue Springs,64014,Missouri,US,39.02609,-94.24503,70,3,15,FALSE
2263,Steak 'n Shake,"American Restaurants,Fast Food Restaurants,Restaurants",304 NE State Route 291,Lees Summit,64086,Missouri,US,38.9434,-94.36052,52,1.5,51,TRUE
2264,AW Restaurants,"Fast Food Restaurants,American Restaurants,Hamburgers and Hot Dogs,Restaurants",2108 N Westwood Boulevard,Poplar Bluff,63901,Missouri,US,36.77795,-90.42309,43,4,46,FALSE
