,name,categories,address,city,postalCode,state,country,latitude,longitude,count,Rating,Review Count,Closed
2123,Fox's Pizza Den,"Pizza,Carry-out food,American restaurants,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants,Italian Restaurants",1070 W Main St Ste 177,Plainfield,46168,Indiana,US,39.69713,-86.41983,26,3.5,21,False
2124,Krystal,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",1673 Barataria Boulevard,Marrero,70072,Louisiana,US,29.880370000000003,-90.09815,27,3.0,213,False
2125,Dairy Queen,"Ice Cream Parlors,Ice Cream & Frozen Desserts,Hamburgers & Hot Dogs,Restaurant,Ice Cream and Frozen Desserts,Ice Cream Store,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants,Ice Cream Shop",1409 Lincolnway,La Porte,46350,Indiana,US,41.60819,-86.72807,329,4.0,2,False
2126,Bob Evans,"American Restaurants,Fast Food Restaurants,Family Style Restaurants,Restaurants",1030 Green Boulevard,Aurora,47001,Indiana,US,39.07783,-84.88978,40,3.0,10,False
2127,Subway,"Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",1811 N Wayne Street,Angola,46703,Indiana,US,41.65677,-84.99993,1219,3.5,2,True
2128,McAlister's Deli,"Delis And Delicatessens,Restaurant,Carry-out food,Caterers,Delicatessens,American restaurants,Family style restaurants,Karaoke,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",8217 Broadway,Merrillville,46410,Indiana,US,41.46865,-87.33575,18,3.0,38,False
2129,Subway,"Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",3004 Calumet Avenue,Valparaiso,46383,Indiana,US,41.49609,-87.04442,1219,2.5,5,False
2130,Jersey Mike's Subs,"Delicatessens,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",5718 N Main Street,Mishawaka,46545,Indiana,US,41.71331,-86.17849,69,4.0,28,False
2131,QDOBA Mexican Eats,"Mexican Restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants",5310 N Main Street,Mishawaka,46545,Indiana,US,41.70856,-86.18072,36,3.0,12,False
2132,Kfc,"Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",900 S Green River Road,Evansville,47715,Indiana,US,37.9639,-87.49252,69,1.5,17,False
2133,Dairy Queen,"Ice Cream and Frozen Desserts,Fast Food Restaurants",3303 Lincolnway E,Mishawaka,46544,Indiana,US,41.66274,-86.12605,329,2.0,19,False
2134,Taco Bell,"Mexican Restaurants,Fast Food Restaurants,Restaurants",3001 E 3rd Street,Bloomington,47401,Indiana,US,39.16551,-86.49415,529,1.5,10,False
2135,McDonald's,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",400 S Baldwin Avenue,Arcadia,91007,California,US,34.1371,-118.0517,784,2.0,79,True
2136,Subway,"Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",468 S Anaheim Hills Road,Anaheim,92807,California,US,33.84491,-117.77713,1219,2.5,25,False
2137,Panda Express,"Asian Restaurants,Restaurant,Carry-out food,Caterers,Chinese Restaurants,American restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",4141 Elverta Rd Ste 104,Antelope,95843,California,US,38.71392,-121.3671,108,2.5,93,False
2138,Jersey Mike's Subs,"Carry-out food,Caterers,Delicatessens,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",2015 Birch Rd Ste 2001,Chula Vista,91915,California,US,32.62363,-116.96683,69,4.0,146,False
2139,Popeye's Louisiana Kitchen,"Carry-out food,Barbecued poultry,American restaurants,Take Out Restaurants,Fast Food Restaurants,Barbecue,Chicken Restaurants,Spare rib restaurants,Restaurants",511 Vandegrift Blvd Ste A,Oceanside,92057,California,US,33.254909999999995,-117.29945,91,2.0,150,False
2140,McDonald's,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",1955 Glenoaks Boulevard,San Fernando,91340,California,US,34.29743,-118.4367,784,1.5,102,False
2141,BLIMPIE,"Delicatessens,Fast Food Restaurants,Health Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",151 Crocker Drive,Vacaville,95688,California,US,38.39646,-121.9518,17,2.5,3,False
2142,Popeye's Louisiana Kitchen,"Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants",2271 W Grant Line Rd Ste 111,Tracy,95377,California,US,37.75431,-121.45761,91,2.5,102,False
2143,Chipotle Mexican Grill,"Mexican Restaurant,Mexican Restaurants,Taco Place,Take Out Restaurants,Fast Food Restaurants,Burrito Place,Restaurants",5240 Dublin Blvd Ste S2j,Dublin,94568,California,US,37.706140000000005,-121.89217,142,2.0,246,False
2144,Chipotle Mexican Grill,"Mexican Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",7020 Amador Plaza Road,Dublin,94568,California,US,37.70645,-121.92903000000001,142,2.5,434,False
2145,Chipotle Mexican Grill,"Mexican Restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants",2760 Mowry Avenue,Fremont,94538,California,US,37.55491,-121.98301000000001,142,2.5,540,False
2146,Chipotle Mexican Grill,"Mexican Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",2207 Claribel Rd Ste A,Riverbank,95367,California,US,37.711079999999995,-120.95813000000001,142,3.0,53,False
2147,Church's Chicken,"Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants",4720 Crenshaw Boulevard,Los Angeles,90043,California,US,34.00026,-118.33022,63,2.0,45,False
2148,Panda Express,"Asian Restaurants,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",4700 W Pico Boulevard,Los Angeles,90019,California,US,34.048120000000004,-118.33745,108,2.5,130,False
2149,Subway,"Delis And Delicatessens,Carry-out food,Delicatessens,Fast Food Restaurant,American restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",22236 NE Glisan St,Gresham,97030,Oregon,US,45.527316,-122.43446499999999,1219,2.5,14,False
2150,KFC,"Carry-out food,Caterers,Fried Chicken Joint,American restaurants,Fast Food Restaurants,Take Out Restaurants,Fried Chicken Joint and Fast Food Restaurant,Restaurants,Barbecued poultry,Fast Food Restaurant,Barbecue,Spare rib restaurants,Chicken restaurants,Catering",2701 N Main St,Anderson,29621,South Carolina,US,34.529428,-82.66136800000001,376,3.0,5,False
2151,Subway,"Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",882 S State Road 135,Greenwood,46143,Indiana,US,39.6032,-86.1593,1219,1.0,1,False
2152,Arby's,"Fast Food Restaurants,Restaurants,Sandwich Shops",876 N Plymouth Road,Winamac,46996,Indiana,US,41.060590000000005,-86.60334,252,2.5,2,False
2153,Taco Bell,"Mexican Restaurants,Fast Food Restaurants,Restaurants",3902 S Post Road,Indianapolis,46239,Indiana,US,39.71269,-86.00894,529,1.5,22,False
2154,Kfc,"Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",899 N Cass Street,Wabash,46992,Indiana,US,40.81012,-85.8326,69,2.5,5,False
2155,Carl's Jr.,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",4999 N Glenwood Street,Garden City,83714,Idaho,US,43.65112,-116.27994,205,2.0,8,False
2156,Burger King,"Restaurant,Burger Joint,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurants,Fast Food Restaurant and Burger Joint,Hamburgers and Hot Dogs,Restaurants",6350 N Discovery Way,Boise,83713,Idaho,US,43.66247,-116.34225,453,3.0,8,False
2157,BLIMPIE,"Delicatessens,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",4051 E Fairview Avenue,Meridian,83642,Idaho,US,43.61795,-116.34548999999998,17,4.0,10,False
2158,Sbarro,"Pizza,Carry-out food,Restaurant,Fast Food Restaurants,Pizza Place,Family Style Restaurants,Food & Entertainment,Restaurants,Italian Restaurants",700 E Tri State Tollway,South Holland,60473,Illinois,US,41.597916,-87.59380999999999,23,3.0,3,False
2159,Carl's Jr.,"Bars & Clubs,Fast Food Restaurants,Food & Entertainment,Hamburgers and Hot Dogs,Restaurants",120 W Ashland Street,Morton,61550,Illinois,US,40.6247,-89.46517,205,4.0,11,False
2160,Subway,"Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",5520 Lincoln Avenue,Lisle,60532,Illinois,US,41.78542,-88.0741,1219,2.5,11,True
2161,Domino's Pizza,"Pizza,Take Out Restaurants,Fast Food Restaurants,Restaurants",1108 N Cunningham Ave Ste A,Urbana,61802,Illinois,US,40.12404,-88.20091,270,2.5,7,False
2162,Subway,"Take Out Restaurants,Fast Food Restaurants,Food & Entertainment,Restaurants,Sandwich Shops",820 S Rand Road,Lake Zurich,60047,Illinois,US,42.18557,-88.08768,1219,2.5,4,False
2163,Taco Bell,"Mexican Restaurants,Fast Food Restaurants,Restaurants",145 E North Avenue,Glendale Heights,60139,Illinois,US,41.920525,-88.079285,529,3.0,21,False
2164,Boston Market,"American Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",1401 Waukegan Rd Ste A,Glenview,60025,Illinois,US,42.080009999999994,-87.79828,19,2.5,43,False
2165,Subway,"Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",8323 W Lawrence Avenue,Harwood Heights,60706,Illinois,US,41.96653,-87.8359,1219,3.0,12,False
2166,Subway,"Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",137 W North Avenue,Melrose Park,60164,Illinois,US,41.90518,-87.90850999999999,1219,1.0,1,False
2167,Burger King,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",720 W Maple Street,New Lenox,60451,Illinois,US,41.51817,-87.98243000000001,453,2.0,21,False
2168,McDonald's,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",840 Northwest HWay,Fox River Grove,60021,Illinois,US,42.19442,-88.21093,784,1.5,14,False
2169,Bojangles' Famous Chicken 'n Biscuits,"Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",101 Market Centre Drive,Tarboro,27886,North Carolina,US,35.88392,-77.54897,44,3.0,7,False
2170,Sonic Drive-In,"American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",1233 E Main Street,Sylva,28779,North Carolina,US,35.361670000000004,-83.20172,285,1.5,9,True
2171,Chick-Fil-A,"Fast Food Restaurants,Chicken Restaurants,Restaurants",1031 S Walnut Avenue,New Braunfels,78130,Texas,US,29.684690000000003,-98.12482,76,3.0,53,False
2172,Chipotle Mexican Grill,"Mexican Restaurants,Fast Food Restaurants,Take Out Restaurants,Mexican Restaurant, Burrito Place, and Taco Place,Restaurants",1813 Tulane Drive,Lufkin,75901,Texas,US,31.311659999999996,-94.72118,142,3.0,5,False
2173,Carl's Jr.,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",608 Main Street,Scotland Neck,27874,North Carolina,US,36.12448,-77.42447,205,3.5,2,False
2174,Subway,"Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",320 Forest Gate Center,Pisgah Forest,28768,North Carolina,US,35.277440000000006,-82.70267,1219,2.5,3,False
2175,McDonald's,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",1817 N Belt Line Road,Mesquite,75149,Texas,US,32.78935,-96.59658,784,3.0,15,False
2176,Carl's Jr.,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",1074 N Main Street,Walnut Cove,27052,North Carolina,US,36.31179,-80.13932,205,3.0,3,False
2177,Pizza Pro,"Pizza,Fast Food Restaurants,Take Out Restaurants,Restaurants",4325 Southwest Boulevard,San Angelo,76904,Texas,US,31.423370000000002,-100.49722,15,5.0,1,False
2178,Moe's Southwest Grill,"American Restaurants,Mexican Restaurants,Caterers,Take Out Restaurants,Fast Food Restaurants,Restaurants",1701 S Nc Highway 119,Mebane,27302,North Carolina,US,36.06647,-79.29941,73,3.5,12,False
2179,Bojangles' Famous Chicken 'n Biscuits,"Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",3009 N Nc Highway 16,Millers Creek,28651,North Carolina,US,36.188790000000004,-81.23866,44,3.0,17,False
2180,Fox's Pizza Den,"Pizza,Restaurant,Carry-out food,Fast Food Restaurants,Take Out Restaurants,Family Style Restaurants,Restaurants,Italian Restaurants",147 Elmhurst Ste 100,Kyle,78640,Texas,US,30.00017,-97.86117,26,3.5,74,False
2181,Bojangles' Famous Chicken 'n Biscuits,"Restaurant,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",1536 N Main Street,Lillington,27546,North Carolina,US,35.41865,-78.80215,44,1.5,5,False
2182,Sonic Drive-In,"American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",500 Boundary Street,Newton,28658,North Carolina,US,35.69552,-81.22644,285,3.0,4,False
2183,Jason's Deli,"Carry-out food,Delicatessens,Fast Food Restaurants,Take Out Restaurants,Family Style Restaurants,Restaurants,Sandwich Shops",1400 N Loop 336 W,Conroe,77304,Texas,US,30.3348,-95.48109000000001,13,3.5,44,False
2184,Wingstop Restaurant,"Caterers,Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants",2200 Interstate 45 N Ste D,Conroe,77301,Texas,US,30.33437,-95.47758,13,2.0,33,False
2185,Kfc,"Carry-out food,Caterers,Fried Chicken Joint,American restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurant mgmt.,Chicken Restaurants,Restaurants,Restaurant consultants,Barbecued poultry,Barbecue,Spare rib restaurants,Arepa Restaurant,Catering,Fried Chicken Joint and Arepa Restaurant",311 Us Highway 70 E,Hildebran,28637,North Carolina,US,35.71588,-81.40822,69,2.5,3,False
2186,Carl's Jr.,"Restaurant,Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",200 Ocean Hwy S,Hertford,27944,North Carolina,US,36.17852,-76.46216,205,4.0,18,False
2187,McDonald's,"Restaurant,Carry-out food,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",303 Ocean Hwy S,Hertford,27944,North Carolina,US,36.17437,-76.46271999999999,784,2.0,4,False
2188,Pizza Hut,"Pizza,Carry-out food,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants",5465 Nc Highway 49 S,Harrisburg,28075,North Carolina,US,35.324729999999995,-80.6594,474,,,True
2189,Domino's Pizza,"Pizza,Restaurant,Fast Food Restaurants,Take Out Restaurants,Pizza Place,Pizza Place and Fried Chicken Joint,Restaurants",4463 School House Commons,Harrisburg,28075,North Carolina,US,35.324729999999995,-80.6594,270,,,True
2190,Pizza Hut,"Pizza,Restaurant,Carry-out food,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Family Style Restaurants,Catering,Restaurants",150 Highway 19 S,Bryson City,28713,North Carolina,US,35.426359999999995,-83.45035,474,3.0,9,False
2191,Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Barbecued poultry,Barbecue,Pizza Place,Spare rib restaurants,Chicken restaurants",250 Nc Highway 9,Black Mountain,28711,North Carolina,US,35.61352,-82.31947,474,3.0,11,False
2192,Dairy Queen,"Ice Cream and Frozen Desserts,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",2610 W Fort Macon Road,Atlantic Beach,28512,North Carolina,US,34.698409999999996,-76.77965,329,3.5,8,False
2193,Pizza Hut,"Pizza,Carry-out food,Restaurant,Restaurant delivery service,American restaurants,Fast Food Restaurants,Take Out Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants",1572 Nc Highway 56,Creedmoor,27522,North Carolina,US,36.14273,-78.72036,474,2.5,16,False
2194,Fox's Pizza Den,"Pizza,Fast Food Restaurants,Take Out Restaurants,Family Style Restaurants,Restaurants,Italian Restaurants",3620 Us Highway 17 S Ste 110,Chocowinity,27817,North Carolina,US,35.51247,-77.10077,26,5.0,1,False
2195,Waffle House,"Breakfast Brunch and Lunch Restaurants,Carry-out food,Restaurant,Fast Food Restaurant,American restaurants,Diner,Breakfast Brunch and Lunch Restaurants,,Restaurants",817 Conover Blvd W,Conover,28613,North Carolina,US,35.69512,-81.23557,103,4.5,4,False
2196,Panera Bread,"Breakfast,Fast Food,Health Food Restaurants,Take Out Restaurants,Bagel Shops,Restaurants,Restaurant,American Restaurants,Traditional American,Coffeehouses,Bakeries,Catering,Sandwich Shops",6281 Towncenter Drive,Clemmons,27012,North Carolina,US,36.0387,-80.38655,140,2.0,54,False
2197,Wendy's,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",1237 Birch St,Camp Lejeune,28547,North Carolina,US,34.6761,-77.34691,313,3.0,8,False
2198,Subway,"Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",99 Mchugh Blvd Building 99,Camp Lejeune,28547,North Carolina,US,34.699165,-77.36806,1219,3.5,3,False
2199,Captain D's Seafood Kitchen,"American Restaurants,Seafood Restaurants,Fast Food Restaurants,Restaurants",5050 Butner Road,Fort Bragg,28310,North Carolina,US,35.13889,-78.998886,14,2.5,81,False
2200,Sonic Drive-In,"American Restaurants,Hot Dog Stands and Restaurants,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",1922 Us Highway 74a Bypass,Forest City,28043,North Carolina,US,35.33783,-81.8988,285,2.5,7,False
2201,McAlister's Deli,"Caterers,Delicatessens,Fast Food Restaurants,Restaurants,Sandwich Shops",3501 Regent Boulevard,Irving,75063,Texas,US,32.92073,-96.99421,18,3.5,107,False
2202,Popeye's Louisiana Kitchen,"Carry-out food,Barbecued poultry,American restaurants,Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Barbecue,Spare rib restaurants,Restaurants",1489 Concord Pkwy N,Concord,28025,North Carolina,US,35.438990000000004,-80.60627,91,1.5,35,False
2203,QDOBA Mexican Eats,"Mexican Restaurants,Caterers,Bar and Grills,Restaurant Delivery Service,Breakfast Brunch and Lunch Restaurants,,Fast Food Restaurants,Sports Bars,Restaurants,Bars",2754 Nc Highway 68 S Ste 101,High Point,27265,North Carolina,US,36.04092,-79.96200999999999,36,3.5,10,False
2204,Checkers,"American Restaurants,Fast Food Restaurants,Family Style Restaurants,Hamburgers and Hot Dogs,Restaurants",100 Smithfield Crossing,Smithfield,27577,North Carolina,US,35.506840000000004,-78.34786,43,2.0,18,False
2205,Subway,"Delis And Delicatessens,Restaurant,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",3410 John Stockbauer Dr Ste A,Victoria,77901,Texas,US,28.84774,-96.9756,1219,2.5,3,False
2206,Quiznos,"American Restaurants,Caterers,Take Out Restaurants,Fast Food Restaurants,catering companies,Restaurants,Sandwich Shops",2019 NE Bob Bullock Loop,Laredo,78045,Texas,US,27.609920000000002,-99.47464000000001,52,2.5,3,True
2207,Popeye's Louisiana Kitchen,"Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",1200 Farragut Street,Laredo,78040,Texas,US,27.505709999999997,-99.50747,91,2.5,14,False
2208,Church's Chicken,"Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",4401 34th Street,Lubbock,79410,Texas,US,33.56299,-101.90549,63,1.5,6,False
2209,Kfc,"Fast Food,Fast Food Restaurants,Take Out Restaurants,Chicken,Chicken Restaurants,Restaurants",1208 50th Street,Lubbock,79412,Texas,US,33.54915,-101.84729,69,1.0,6,False
2210,Pizza Hut,"Pizza,American Restaurants,Fast Food Restaurants,Take Out Restaurants,Family Style Restaurants,Restaurants",4926 50th Street,Lubbock,79414,Texas,US,33.54913,-101.91731,474,2.5,8,True
2211,Wingstop Restaurant,"Caterers,Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Restaurants",3323 N Midland Dr Ste 105,Midland,79707,Texas,US,32.017179999999996,-102.14309,13,2.5,29,False
2212,Whataburger,"American Restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",3575 College Street,Beaumont,77701,Texas,US,30.067909999999998,-94.12816,40,2.0,19,False
2213,Pizza Hut,"Pizza,Fast Food Restaurants,Take Out Restaurants,Family Style Restaurants,Restaurants",1110 S Magnolia Street,Woodville,75979,Texas,US,30.764029999999998,-94.41663,474,3.0,1,False
2214,Kfc,"Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",5109 Walzem Road,San Antonio,78218,Texas,US,29.510720000000003,-98.38894,69,2.5,7,False
2215,McDonald's,"Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",871 Highway 377 N,Whitesboro,76273,Texas,US,33.67028,-96.90553,784,2.0,14,False
2216,McDonald's,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",510 N Interstate 20 E Suite A,Waskom,75692,Texas,US,32.46895,-94.05496,784,2.0,18,False
2217,Dairy Queen,"Ice Cream and Frozen Desserts,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",100 Wake Village Road,Texarkana,75501,Texas,US,33.418620000000004,-94.10039,329,3.0,2,False
2218,Subway,"Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",8305 Ice Crystal Drive,Laurel,20723,Maryland,US,39.143809999999995,-76.89806999999999,1219,2.5,7,False
2219,Arby's,"Fast Food Restaurants,Restaurants,Sandwich Shops",8672 Pulaski HWay,Rosedale,21237,Maryland,US,39.336459999999995,-76.48385999999999,252,2.5,10,False
2220,McDonald's,"Breakfast,Fast Food,Coffeehouses,Salads,Fast Food Restaurants,Take Out Restaurants,Hamburgers,Hamburgers and Hot Dogs,Restaurants,Frozen Yogurt Shops,Sandwich Shops",6315 Kenwood Avenue,Rosedale,21237,Maryland,US,39.33885,-76.50561,784,1.0,19,False
2221,Domino's Pizza,"Pizza,Fast Food Restaurants,Take Out Restaurants,Restaurants",963 Ritchie HWay,Arnold,21012,Maryland,US,39.055040000000005,-76.52447,270,3.0,16,False
2222,Subway,"Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",1401 Pulaski Hwy Ste E,Edgewood,21040,Maryland,US,39.432759999999995,-76.32451,1219,3.0,7,False
2223,McDonald's,"Fast Food Restaurant,Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",8483 Cordon Way,White Marsh,21162,Maryland,US,39.37792,-76.45933000000001,784,2.0,29,False
2224,Subway,"Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",104 E Avenue,Clinton,49236,Michigan,US,42.07219,-83.97116,1219,3.5,3,False
2225,AW Restaurants,"American Restaurants,Fast Food Restaurants,Soda Fountain Shops,Hamburgers and Hot Dogs,Restaurants",303 S Main Street,Clawson,48017,Michigan,US,42.531000000000006,-83.14544000000001,43,2.0,6,False
2226,Jimmy John's,"Carry-out food,Caterers,Restaurant delivery service,Delicatessens,Fast Food Restaurants,Home delivery beer and beverages,Restaurants,Delis And Delicatessens,Fast Food Restaurant,wich Place,Sandwich Place Central West End,Sandwiches,Sandwich Shops",13 N Euclid Ave,Saint Louis,63108,Missouri,US,38.6409,-90.2622,154,2.5,35,False
2227,Quiznos,Fast Food Restaurant,5495 Cascade Rd SW,Atlanta,30331,Georgia,US,33.729503,-84.563927,52,3.0,6,False
2228,Blimpie,"Delicatessens,Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",1601 Main St,Sulphur Springs,75482,Texas,US,33.132528,-95.63245699999999,11,3.0,4,True
2229,McDonalds,"Restaurant,Fast Food Restaurant",33817 US Highway 19 N,Palm Harbor,34684,Florida,US,28.079973,-82.738524,151,2.0,36,False
2230,Whataburger,"American Restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",229 19th Street,Hondo,78861,Texas,US,29.3476,-99.1289,40,3.0,10,False
2231,McDonald's,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",1112 W 1st Street,Hereford,79045,Texas,US,34.81009,-102.40935999999999,784,2.5,10,False
2232,Church's Chicken,"Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Restaurants",1341 E Mulberry Street,Angleton,77515,Texas,US,29.173029999999997,-95.41639,63,1.0,1,False
2233,McDonald's,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",1100 Broadway Avenue,Gladewater,75647,Texas,US,32.534040000000005,-94.9303,784,1.5,9,False
2234,Burger King,"Carry-out food,Hot dog restaurants,Hamburger restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",4059 Highway 59,George West,78022,Texas,US,27.91335,-98.57178,453,1.0,10,False
2235,Subway,"Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",104 Ave W,Glenwood,56334,Minnesota,US,45.65045,-95.39188,1219,4.5,3,False
2236,Chipotle Mexican Grill,"Mexican Restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants",1769 N Frontage Road,Hastings,55033,Minnesota,US,44.73919,-92.89326,142,3.0,18,False
2237,Dairy Queen,"Ice Cream and Frozen Desserts,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",609 Highway 55 E,Buffalo,55313,Minnesota,US,45.17784,-93.8668,329,1.5,2,False
2238,Kfc,"Fried Chicken Joint,Fast Food Restaurant,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Catering,Restaurants",2087 Snelling Ave N,Saint Paul,55113,Minnesota,US,45.00401,-93.1675,69,2.5,26,False
2239,Dairy Queen,"Ice Cream and Frozen Desserts,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",1200 W Oakland Avenue,Austin,55912,Minnesota,US,43.66664,-92.9887,329,4.0,3,False
2240,Jersey Mike's Subs,"Delicatessens,Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",1625 W 66th Street,Minneapolis,55423,Minnesota,US,44.883379999999995,-93.30078,69,5.0,8,False
2241,Jimmy John's,"Caterers,Restaurant Delivery Service,Fast Food Restaurants,Restaurants,Sandwich Shops",920 Holiday Drive,Moorhead,56560,Minnesota,US,46.84903,-96.76689,154,2.0,5,False
2242,Domino's Pizza,"Pizza,Fast Food Restaurants,Take Out Restaurants,Restaurants",221 Mineral Springs Road,Owatonna,55060,Minnesota,US,44.089259999999996,-93.2192,270,3.5,3,False
2243,Sbarro,"Pizza,Restaurant,Fast Food Restaurants,Family Style Restaurants,Restaurants,Italian Restaurants",1178 Burnsville Center,Burnsville,55306,Minnesota,US,44.74457,-93.28424,23,2.0,2,False
2244,Subway,"Fast Food Restaurants,Take Out Restaurants,Restaurants,Sandwich Shops",3181 Evergreen Lane,Alexandria,56308,Minnesota,US,45.86153,-95.42352,1219,3.0,2,False
2245,McDonald's,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",2105 London Road,Duluth,55812,Minnesota,US,46.80503,-92.06902,784,2.5,19,False
