Zipcode,Latitude,Longitude,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Income Levels
98380,47.596122,-122.89456,4049.0,44.0,86333.0,40984.0,207.0,5.11237342553717,"Middle(<95,000)"
98902,46.595248,-120.53102,46130.0,32.4,43461.0,21122.0,9728.0,21.088228918274442,"Middle(<95,000)"
66213,38.899634,-94.70758000000001,29276.0,39.1,103915.0,48948.0,1094.0,3.7368492963519606,"High(<400,000)"
45318,40.123474,-84.35433,5480.0,43.0,55469.0,26675.0,542.0,9.89051094890511,"Middle(<95,000)"
52172,43.265791,-91.47755,6128.0,41.5,49819.0,27999.0,513.0,8.371409921671018,"Middle(<95,000)"
53156,42.879242,-88.58987,2973.0,46.3,62260.0,30524.0,227.0,7.635385132862429,"Middle(<95,000)"
58831,47.826449,-103.65916,698.0,34.2,86250.0,29646.0,50.0,7.163323782234957,"Middle(<95,000)"
15761,40.625962,-78.89325,140.0,48.7,39519.0,17849.0,22.0,15.714285714285714,"Middle(<95,000)"
16923,41.93668,-77.87089,1482.0,43.7,44531.0,21474.0,170.0,11.470985155195681,"Middle(<95,000)"
17023,40.560414,-76.81316,3500.0,43.2,54643.0,27923.0,484.0,13.82857142857143,"Middle(<95,000)"
17081,40.202404,-77.28825,406.0,65.3,39135.0,29217.0,44.0,10.83743842364532,"Middle(<95,000)"
18086,40.734807,-75.54488,841.0,29.5,47455.0,27024.0,160.0,19.024970273483948,"Middle(<95,000)"
67864,37.21313,-100.34464,1760.0,46.6,58950.0,31417.0,88.0,5.0,"Middle(<95,000)"
11237,40.703355,-73.91993,48876.0,30.7,53303.0,25990.0,14135.0,28.92012439643179,"Middle(<95,000)"
68787,42.221382,-97.03303,6419.0,25.8,44539.0,25077.0,942.0,14.675183050319365,"Middle(<95,000)"
11411,40.693538,-73.73574,20719.0,44.8,98207.0,36441.0,839.0,4.0494232347121,"High(<400,000)"
62035,38.947841,-90.2216,16080.0,46.8,70149.0,35901.0,1673.0,10.404228855721392,"Middle(<95,000)"
12887,43.547822,-73.38318,4745.0,42.0,60085.0,25607.0,546.0,11.506849315068493,"Middle(<95,000)"
78242,29.353735,-98.61423,34893.0,27.6,42857.0,14700.0,8567.0,24.5522024474823,"Middle(<95,000)"
78580,26.500175,-97.81013,14839.0,31.0,35089.0,14103.0,3841.0,25.884493564256353,"Middle(<95,000)"
86329,34.518883,-112.25234,1037.0,48.0,65656.0,25028.0,239.0,23.04725168756027,"Middle(<95,000)"
81151,37.23354,-105.7477,1902.0,37.1,44208.0,18379.0,348.0,18.29652996845426,"Middle(<95,000)"
98020,47.803668,-122.37096,19447.0,48.5,95141.0,57868.0,829.0,4.262868308736566,"High(<400,000)"
98814,48.231421,-120.12065,814.0,58.4,54495.0,29909.0,95.0,11.67076167076167,"Middle(<95,000)"
98847,47.552462,-120.60457,2446.0,40.8,50740.0,23853.0,246.0,10.057236304170074,"Middle(<95,000)"
04084,43.761599,-70.56433,7403.0,39.3,72170.0,30827.0,288.0,3.890314737268675,"Middle(<95,000)"
04102,43.658632,-70.2911,17612.0,36.0,62256.0,38224.0,2023.0,11.486486486486486,"Middle(<95,000)"
07648,40.994442,-73.95586,5812.0,47.4,122200.0,64084.0,263.0,4.525120440467997,"High(<400,000)"
31302,32.129474,-81.33121,7794.0,43.4,54857.0,26986.0,949.0,12.176032845778805,"Middle(<95,000)"
31645,31.070627,-83.20286,5048.0,31.9,40640.0,19732.0,1093.0,21.65213946117274,"Middle(<95,000)"
25826,37.577807,-81.35319,190.0,62.2,-666666666.0,10699.0,86.0,45.26315789473684,
15346,39.935562,-80.07248,477.0,49.9,50833.0,31567.0,52.0,10.90146750524109,"Middle(<95,000)"
15631,40.090582,-79.58704,1102.0,40.3,42024.0,22884.0,167.0,15.154264972776769,"Middle(<95,000)"
17320,39.759356,-77.37768,7861.0,46.4,82933.0,37808.0,267.0,3.39651443836662,"Middle(<95,000)"
11977,40.81819,-72.67835,2176.0,56.8,117216.0,63933.0,88.0,4.044117647058823,"High(<400,000)"
23844,36.688788,-77.31072,612.0,38.1,35208.0,18041.0,41.0,6.699346405228758,"Middle(<95,000)"
12721,41.564426,-74.4265,6387.0,38.2,85750.0,31428.0,799.0,12.509785501800533,"Middle(<95,000)"
08816,40.434239,-74.40504,46697.0,44.8,115029.0,49671.0,2842.0,6.08604407135362,"High(<400,000)"
20607,38.672216,-77.01807,10843.0,45.3,132690.0,54299.0,378.0,3.486120077469335,"High(<400,000)"
83842,47.456917,-116.57917,183.0,47.9,51750.0,25556.0,8.0,4.371584699453552,"Middle(<95,000)"
17872,40.784453,-76.56417,9202.0,43.7,32816.0,21924.0,2470.0,26.841990871549662,"Low(<35,000)"
67757,39.534756,-100.59954,423.0,52.7,50104.0,35535.0,34.0,8.037825059101655,"Middle(<95,000)"
14422,43.079217,-78.06371,2221.0,45.8,68431.0,32384.0,116.0,5.222872579918955,"Middle(<95,000)"
27012,36.027101,-80.39312,28334.0,44.8,81919.0,39364.0,1832.0,6.465730218112515,"Middle(<95,000)"
87006,34.511223,-106.80927,1549.0,45.5,55543.0,19775.0,250.0,16.139444803098772,"Middle(<95,000)"
99841,57.777622,-135.20777,137.0,55.9,55536.0,38420.0,7.0,5.109489051094891,"Middle(<95,000)"
90222,33.910716,-118.23624,33200.0,29.1,49894.0,16178.0,7247.0,21.82831325301205,"Middle(<95,000)"
97033,45.195235,-120.59745,50.0,55.5,25893.0,46184.0,0.0,0.0,"Low(<35,000)"
55362,45.301337,-93.80774,19286.0,35.4,76082.0,34281.0,1069.0,5.542880846209686,"Middle(<95,000)"
57263,45.128333,-97.03365,476.0,44.1,48750.0,25727.0,34.0,7.142857142857143,"Middle(<95,000)"
48654,44.468977,-84.19608,2215.0,56.1,39808.0,23921.0,375.0,16.93002257336343,"Middle(<95,000)"
49240,42.284771,-84.18971,9688.0,45.3,86625.0,37255.0,268.0,2.7663088356729975,"Middle(<95,000)"
44844,40.990406,-83.26087,481.0,45.8,50478.0,51205.0,24.0,4.98960498960499,"Middle(<95,000)"
45420,39.723909,-84.13453,25179.0,37.8,43501.0,25545.0,4307.0,17.105524444973987,"Middle(<95,000)"
56324,46.169964,-95.90465,1114.0,44.2,68971.0,29771.0,92.0,8.258527827648114,"Middle(<95,000)"
56636,47.382872,-93.84832,4977.0,48.0,54506.0,26025.0,572.0,11.49286718906972,"Middle(<95,000)"
43037,40.27453,-82.34436,271.0,40.4,44602.0,24002.0,18.0,6.642066420664206,"Middle(<95,000)"
49922,47.122751,-88.4818,652.0,37.3,41563.0,22793.0,108.0,16.56441717791411,"Middle(<95,000)"
50671,42.643265,-91.81038,166.0,44.0,57596.0,46801.0,9.0,5.421686746987952,"Middle(<95,000)"
34138,25.813786,-81.36291,340.0,59.7,-666666666.0,30521.0,49.0,14.411764705882353,
40517,37.985128,-84.48874,37096.0,32.1,42817.0,25660.0,8149.0,21.967328013802028,"Middle(<95,000)"
04750,46.936616,-67.86471,2226.0,35.1,38750.0,16654.0,340.0,15.274034141958671,"Middle(<95,000)"
07712,40.232713,-74.03143,38435.0,41.0,69830.0,44254.0,5589.0,14.541433589176531,"Middle(<95,000)"
90201,33.972814,-118.17385,101965.0,29.8,44046.0,14257.0,26664.0,26.150149561123914,"Middle(<95,000)"
83607,43.675651,-116.73825,26344.0,36.1,54227.0,24348.0,2379.0,9.030519283328273,"Middle(<95,000)"
85638,31.714525,-110.06684,1783.0,59.1,39632.0,23984.0,175.0,9.81491867638811,"Middle(<95,000)"
76901,31.474132,-100.5198,31667.0,35.7,57406.0,30498.0,4637.0,14.64300375785518,"Middle(<95,000)"
94596,37.905924,-122.05858,21700.0,39.2,109167.0,69720.0,1351.0,6.225806451612903,"High(<400,000)"
92135,33.016928,-116.846046,635.0,21.0,-666666666.0,20798.0,0.0,0.0,
71353,30.698425,-91.75288,1926.0,35.7,36042.0,21469.0,445.0,23.104880581516095,"Middle(<95,000)"
12985,44.589583,-73.71355,1328.0,38.9,-666666666.0,21434.0,320.0,24.096385542168676,
12138,42.760049,-73.36801,3218.0,46.0,62500.0,31984.0,450.0,13.983840894965818,"Middle(<95,000)"
04221,44.423658,-70.31378,884.0,47.8,49423.0,25183.0,133.0,15.04524886877828,"Middle(<95,000)"
01257,42.102694,-73.36591,2017.0,53.2,100909.0,57523.0,167.0,8.279623202776401,"High(<400,000)"
16937,41.969218,-77.71978,151.0,54.0,65625.0,28221.0,26.0,17.218543046357617,"Middle(<95,000)"
10950,41.323547,-74.19531,50979.0,21.7,76827.0,24625.0,12517.0,24.553247415602502,"Middle(<95,000)"
21797,39.335671,-77.06364,8873.0,44.5,136250.0,59859.0,368.0,4.147413501634171,"High(<400,000)"
02837,41.518038,-71.16548,3489.0,57.8,89353.0,59999.0,168.0,4.815133276010318,"Middle(<95,000)"
13667,44.823502,-74.96875,2898.0,33.5,36464.0,21588.0,747.0,25.77639751552795,"Middle(<95,000)"
14521,42.699637,-76.82964,2405.0,37.7,49185.0,28914.0,347.0,14.428274428274428,"Middle(<95,000)"
21114,39.012134,-76.68561,27303.0,35.8,122728.0,51510.0,444.0,1.6261949236347655,"High(<400,000)"
84539,39.661026,-110.58819,295.0,42.1,59286.0,21022.0,38.0,12.88135593220339,"Middle(<95,000)"
85003,33.451143,-112.07838,8499.0,38.9,44140.0,41205.0,1544.0,18.16684315801859,"Middle(<95,000)"
85344,34.100704,-114.30462,10495.0,41.1,40580.0,22564.0,2469.0,23.525488327775133,"Middle(<95,000)"
58261,48.288316,-97.28711,1134.0,36.0,66500.0,34545.0,125.0,11.022927689594356,"Middle(<95,000)"
58329,48.855835,-100.03636,3340.0,29.9,42578.0,16958.0,1203.0,36.01796407185629,"Middle(<95,000)"
18455,41.880371,-75.36086,105.0,59.5,42083.0,22496.0,0.0,0.0,"Middle(<95,000)"
25845,37.687988,-81.5314,582.0,42.2,42589.0,15448.0,72.0,12.371134020618557,"Middle(<95,000)"
05441,44.772886,-72.78854,812.0,46.5,65481.0,35093.0,14.0,1.7241379310344827,"Middle(<95,000)"
11962,40.937683,-72.26831,324.0,63.8,113182.0,84225.0,0.0,0.0,"High(<400,000)"
12431,42.361838,-74.02471,1120.0,43.8,70694.0,34153.0,199.0,17.767857142857142,"Middle(<95,000)"
28079,35.105208,-80.62098,37694.0,38.0,82273.0,34199.0,2065.0,5.478325462938399,"Middle(<95,000)"
29906,32.445712,-80.74845,27096.0,28.1,51346.0,22890.0,3999.0,14.758635961027458,"Middle(<95,000)"
03222,43.615799,-71.75006,5896.0,46.4,64167.0,31581.0,585.0,9.921981004070556,"Middle(<95,000)"
04920,45.07952,-69.84723,1638.0,49.3,33788.0,21097.0,311.0,18.986568986568987,"Low(<35,000)"
35070,34.011027,-86.74877,296.0,33.6,37708.0,22451.0,134.0,45.270270270270274,"Middle(<95,000)"
36784,31.936003,-87.77013,7181.0,40.9,37832.0,25421.0,1111.0,15.471382815763821,"Middle(<95,000)"
26039,39.835605,-80.67752,665.0,31.2,60479.0,32344.0,103.0,15.488721804511279,"Middle(<95,000)"
44065,41.469908,-81.24579,4554.0,52.3,73875.0,43194.0,99.0,2.1739130434782608,"Middle(<95,000)"
29376,34.856283,-81.95444,7969.0,38.9,66166.0,29116.0,402.0,5.044547622035387,"Middle(<95,000)"
30673,33.728754,-82.72612,7180.0,44.6,38150.0,26569.0,1724.0,24.011142061281337,"Middle(<95,000)"
26437,39.513468,-80.53196,539.0,38.0,34950.0,15704.0,64.0,11.873840445269016,"Low(<35,000)"
28108,34.916253,-80.640383,160.0,31.7,54279.0,19306.0,0.0,0.0,"Middle(<95,000)"
33610,27.993498,-82.40914,46799.0,33.0,36742.0,18317.0,11885.0,25.39584179149127,"Middle(<95,000)"
95606,38.857328,-122.21486,249.0,60.1,-666666666.0,42097.0,35.0,14.056224899598394,
98155,47.753019,-122.30373,35041.0,40.9,94054.0,45723.0,2136.0,6.095716446448446,"Middle(<95,000)"
98862,48.488543,-120.24261,2461.0,56.6,59787.0,36734.0,323.0,13.124746038195855,"Middle(<95,000)"
85205,33.426932,-111.71686,43135.0,49.3,55699.0,32271.0,5200.0,12.055175611452416,"Middle(<95,000)"
85377,33.276539,-112.18717,3333.0,66.3,77500.0,78589.0,108.0,3.2403240324032403,"Middle(<95,000)"
86036,36.618595,-111.85444,400.0,49.4,48304.0,28482.0,112.0,28.0,"Middle(<95,000)"
75951,30.941282,-94.03455,15859.0,38.2,40069.0,25984.0,3261.0,20.56245664922126,"Middle(<95,000)"
76475,32.628147,-98.48517,956.0,47.9,41667.0,20842.0,159.0,16.631799163179917,"Middle(<95,000)"
76491,33.029698,-99.03622,347.0,52.3,-666666666.0,28205.0,34.0,9.798270893371757,
77575,30.066734,-94.76595,16884.0,35.8,56172.0,29891.0,1917.0,11.353944562899787,"Middle(<95,000)"
86514,36.88092,-109.33634,3258.0,32.3,27600.0,13237.0,1245.0,38.21362799263352,"Low(<35,000)"
89823,41.252236,-115.40266,124.0,65.3,-666666666.0,29506.0,8.0,6.451612903225806,
79351,32.951473,-101.83895,1414.0,37.4,57500.0,26696.0,117.0,8.274398868458274,"Middle(<95,000)"
90710,33.797317,-118.30065,28045.0,37.8,63907.0,29075.0,4266.0,15.211267605633802,"Middle(<95,000)"
63049,38.473921,-90.52696,17314.0,39.8,72523.0,32820.0,1616.0,9.333487351276423,"Middle(<95,000)"
65464,37.191845,-91.91627,1224.0,52.1,32673.0,15513.0,396.0,32.35294117647059,"Low(<35,000)"
56222,44.974538,-95.36594,2086.0,39.8,61806.0,28032.0,142.0,6.807286673058485,"Middle(<95,000)"
66013,38.733271,-94.6957,2141.0,47.2,128438.0,57187.0,6.0,0.2802428771602055,"High(<400,000)"
67622,39.891365,-99.72471,632.0,39.1,42000.0,24251.0,119.0,18.829113924050635,"Middle(<95,000)"
59855,47.597618,-114.11853,782.0,27.5,20066.0,9554.0,339.0,43.350383631713555,"Low(<35,000)"
60617,41.719973,-87.5557,83553.0,36.0,41125.0,20827.0,19697.0,23.57425825523919,"Middle(<95,000)"
61243,41.610151,-89.66298,241.0,59.3,76500.0,41322.0,5.0,2.074688796680498,"Middle(<95,000)"
21733,39.549752,-77.7557,897.0,52.8,85061.0,41461.0,0.0,0.0,"Middle(<95,000)"
79377,32.931786,-102.14673,269.0,34.4,58438.0,18775.0,35.0,13.011152416356877,"Middle(<95,000)"
75098,33.011975,-96.53607,56376.0,33.9,94641.0,33334.0,3660.0,6.492124308216262,"Middle(<95,000)"
76504,31.09954,-97.35766,23756.0,33.6,42340.0,22014.0,5208.0,21.922882640175114,"Middle(<95,000)"
70354,29.435146,-90.30479,4077.0,48.6,52315.0,29015.0,1117.0,27.397596271768457,"Middle(<95,000)"
70529,30.198258,-92.16211,13480.0,33.1,49626.0,26038.0,2778.0,20.608308605341247,"Middle(<95,000)"
71366,31.924224,-91.31265,1513.0,50.4,28313.0,17227.0,447.0,29.543952412425643,"Low(<35,000)"
62643,40.247835,-89.44123,490.0,41.0,68214.0,29974.0,8.0,1.6326530612244898,"Middle(<95,000)"
62917,37.692923,-88.65284,2154.0,43.1,38611.0,23730.0,438.0,20.33426183844011,"Middle(<95,000)"
63545,40.256611,-92.98277,903.0,49.9,41667.0,22932.0,82.0,9.080841638981173,"Middle(<95,000)"
81141,37.144944,-105.90161,1280.0,40.1,37670.0,21713.0,239.0,18.671875,"Middle(<95,000)"
56266,44.417533,-94.91902,1471.0,40.9,54095.0,31175.0,93.0,6.322229775662814,"Middle(<95,000)"
56443,46.194584,-94.6196,1325.0,53.3,59833.0,33362.0,104.0,7.849056603773585,"Middle(<95,000)"
57368,43.733471,-98.47215,1185.0,37.2,68846.0,32393.0,69.0,5.822784810126582,"Middle(<95,000)"
91103,34.166706,-118.159,27659.0,38.2,71231.0,38586.0,5085.0,18.384612603492535,"Middle(<95,000)"
85123,33.427135,-111.758483,11265.0,38.7,40348.0,22899.0,2319.0,20.585885486018643,"Middle(<95,000)"
94704,37.868575,-122.25855,29597.0,21.8,38125.0,20911.0,10762.0,36.36179342500929,"Middle(<95,000)"
49861,46.54081,-88.14742,518.0,59.6,58125.0,34562.0,55.0,10.617760617760618,"Middle(<95,000)"
51430,42.09809,-95.02441,827.0,38.9,64875.0,27661.0,17.0,2.0556227327690446,"Middle(<95,000)"
67446,39.503154,-98.3031,547.0,41.8,55893.0,30692.0,59.0,10.786106032906764,"Middle(<95,000)"
70639,30.994164,-93.49998,501.0,54.9,29500.0,23635.0,77.0,15.369261477045908,"Low(<35,000)"
65604,37.270684,-93.59815,3366.0,47.7,53212.0,27582.0,430.0,12.77480689245395,"Middle(<95,000)"
44666,40.840256,-81.62724,2505.0,49.1,74492.0,34609.0,54.0,2.155688622754491,"Middle(<95,000)"
52802,41.513182,-90.61672,10562.0,36.2,40448.0,22133.0,2496.0,23.631887900018935,"Middle(<95,000)"
53508,42.865397,-89.55461,5733.0,40.1,88897.0,39103.0,213.0,3.7153322867608582,"Middle(<95,000)"
54110,44.179504,-88.07449,5395.0,37.9,70156.0,30455.0,254.0,4.7080630213160335,"Middle(<95,000)"
99754,64.881745,-157.70439,58.0,52.5,18125.0,23936.0,14.0,24.137931034482758,"Low(<35,000)"
15502,40.046023,-79.258458,109.0,62.8,-666666666.0,38880.0,0.0,0.0,
16932,41.796032,-76.94145,867.0,32.2,56607.0,24417.0,59.0,6.805074971164936,"Middle(<95,000)"
06401,41.34269,-73.07446,18725.0,39.9,55033.0,30107.0,2574.0,13.746328437917223,"Middle(<95,000)"
70578,30.234581,-92.26431,18433.0,35.6,54845.0,22005.0,3929.0,21.31503282157001,"Middle(<95,000)"
59213,48.132347,-104.88114,814.0,26.9,29063.0,16209.0,293.0,35.995085995085994,"Low(<35,000)"
60411,41.511307,-87.6101,57603.0,34.0,47769.0,22601.0,13423.0,23.302605767060744,"Middle(<95,000)"
73531,34.209826,-98.54891,345.0,43.7,54750.0,26854.0,4.0,1.1594202898550725,"Middle(<95,000)"
73646,35.826514,-98.62902,390.0,53.4,65313.0,47995.0,46.0,11.794871794871796,"Middle(<95,000)"
73717,36.804875,-98.69707,7018.0,31.3,54583.0,27033.0,827.0,11.783984041037332,"Middle(<95,000)"
73756,36.007004,-98.11234,383.0,47.3,61000.0,31011.0,4.0,1.0443864229765014,"Middle(<95,000)"
85008,33.466393,-112.0008,62340.0,29.7,43574.0,21079.0,14866.0,23.846647417388514,"Middle(<95,000)"
85714,32.170277,-110.95525,15084.0,33.0,29652.0,16002.0,4644.0,30.787589498806682,"Low(<35,000)"
80234,39.9091,-105.00829,28133.0,34.9,74648.0,37435.0,2332.0,8.289197739309708,"Middle(<95,000)"
83302,42.096094,-115.02366,282.0,24.6,35417.0,14035.0,59.0,20.921985815602838,"Middle(<95,000)"
74960,35.815628,-94.65023,13455.0,34.8,33956.0,16324.0,3673.0,27.298402081010778,"Low(<35,000)"
99321,46.834349,-119.93088,586.0,27.3,-666666666.0,6094.0,479.0,81.74061433447099,
90014,34.042912,-118.25193,8688.0,41.7,40641.0,46007.0,3294.0,37.91436464088398,"Middle(<95,000)"
97451,43.80135,-123.24938,391.0,43.7,108824.0,45209.0,0.0,0.0,"High(<400,000)"
01922,42.76087,-70.92648,3910.0,45.9,128083.0,58138.0,416.0,10.639386189258312,"High(<400,000)"
30233,33.294522,-83.97568,23821.0,38.6,45489.0,27701.0,4443.0,18.651609924016626,"Middle(<95,000)"
30733,34.409661,-85.03345,2027.0,37.5,34167.0,17938.0,549.0,27.084361124814997,"Low(<35,000)"
24138,37.048647,-80.32048,1618.0,51.4,82569.0,30523.0,357.0,22.064276885043263,"Middle(<95,000)"
24747,37.394221,-81.21868,2958.0,33.3,30109.0,14849.0,1096.0,37.05206220419202,"Low(<35,000)"
24888,37.365675,-81.50968,68.0,34.9,-666666666.0,15191.0,26.0,38.23529411764706,
25007,37.832443,-81.42991,628.0,40.4,-666666666.0,18167.0,74.0,11.78343949044586,
01742,42.457201,-71.37478,19121.0,45.8,152240.0,72123.0,626.0,3.2738873489880236,"High(<400,000)"
13670,44.210178,-75.0697,448.0,53.1,42375.0,23280.0,86.0,19.196428571428573,"Middle(<95,000)"
03234,43.228594,-71.3611,4722.0,44.9,78622.0,40119.0,175.0,3.7060567556120287,"Middle(<95,000)"
94109,37.792778,-122.42188,57302.0,36.6,94278.0,86074.0,6917.0,12.071131897665003,"Middle(<95,000)"
87578,36.036721,-105.78702,185.0,46.8,-666666666.0,48919.0,30.0,16.216216216216218,
98229,48.725417,-122.435478,32801.0,40.1,71918.0,37797.0,3689.0,11.246608335111734,"Middle(<95,000)"
93060,34.367474,-119.07317,33773.0,32.7,62789.0,23832.0,4388.0,12.99262724661712,"Middle(<95,000)"
99123,47.907923,-119.06531,918.0,57.0,58750.0,28479.0,146.0,15.904139433551197,"Middle(<95,000)"
99703,64.827164,-147.6265,9117.0,22.5,55503.0,23476.0,500.0,5.484260173302621,"Middle(<95,000)"
75845,31.090648,-95.07826,2926.0,45.5,48880.0,26522.0,312.0,10.663021189336979,"Middle(<95,000)"
65767,37.844753,-93.17456,1675.0,54.9,43276.0,26923.0,125.0,7.462686567164179,"Middle(<95,000)"
68409,40.915826,-95.93611,817.0,45.3,86058.0,38793.0,64.0,7.833537331701346,"Middle(<95,000)"
63069,38.482353,-90.73892,14872.0,41.9,62813.0,32526.0,1377.0,9.259010220548682,"Middle(<95,000)"
64744,37.853003,-94.00271,8095.0,42.3,37632.0,19284.0,1109.0,13.699814700432366,"Middle(<95,000)"
65584,37.827415,-92.135741,11449.0,30.2,57560.0,24307.0,2121.0,18.525635426674818,"Middle(<95,000)"
77560,29.860106,-94.58468,337.0,53.6,97554.0,64220.0,15.0,4.451038575667655,"High(<400,000)"
78114,29.150937,-98.17929,24009.0,39.5,70840.0,30023.0,2770.0,11.537340164105128,"Middle(<95,000)"
61479,40.999497,-89.65429,59.0,29.6,-666666666.0,36661.0,34.0,57.6271186440678,
62049,39.146809,-89.48442,8513.0,40.4,59614.0,23403.0,1015.0,11.922941383766005,"Middle(<95,000)"
78363,27.496472,-97.86808,29544.0,27.9,43261.0,22351.0,7790.0,26.367451936095314,"Middle(<95,000)"
78564,26.945418,-99.203985,202.0,8.4,41131.0,9294.0,48.0,23.762376237623762,"Middle(<95,000)"
79412,33.549135,-101.85846,16554.0,29.7,34948.0,17404.0,4931.0,29.787362570979823,"Low(<35,000)"
35741,34.720813,-86.48932,2801.0,47.6,74569.0,57343.0,152.0,5.426633345233845,"Middle(<95,000)"
48818,43.272279,-84.90913,2392.0,45.5,47591.0,23411.0,521.0,21.7809364548495,"Middle(<95,000)"
49071,42.234417,-85.7807,10286.0,40.2,84063.0,35204.0,837.0,8.137273964612094,"Middle(<95,000)"
43526,41.30569,-84.74496,5875.0,38.9,62865.0,25835.0,328.0,5.582978723404255,"Middle(<95,000)"
19945,38.511469,-75.18364,6771.0,55.2,62688.0,36342.0,760.0,11.224339093191553,"Middle(<95,000)"
22134,38.503139,-77.33372,7537.0,22.9,67356.0,25141.0,153.0,2.029985405333687,"Middle(<95,000)"
23427,37.92358,-75.72178,238.0,56.0,39028.0,27011.0,32.0,13.445378151260504,"Middle(<95,000)"
04347,44.286802,-69.79788,2445.0,37.2,57635.0,35455.0,343.0,14.028629856850715,"Middle(<95,000)"
04786,46.78551,-68.16871,1933.0,49.4,39662.0,22030.0,296.0,15.312984997413347,"Middle(<95,000)"
05734,43.987529,-73.35144,1321.0,51.4,63529.0,34545.0,104.0,7.872823618470855,"Middle(<95,000)"
77415,28.936476,-95.72292,88.0,24.2,-666666666.0,18272.0,0.0,0.0,
79230,34.698438,-100.06623,179.0,35.6,41750.0,17460.0,10.0,5.58659217877095,"Middle(<95,000)"
79364,33.437291,-101.65054,7630.0,37.3,47413.0,25229.0,1075.0,14.089121887287025,"Middle(<95,000)"
61376,41.546706,-89.60081,2018.0,45.9,57000.0,28993.0,238.0,11.793855302279484,"Middle(<95,000)"
61531,40.68847,-90.02166,3285.0,40.9,55152.0,26598.0,265.0,8.066971080669711,"Middle(<95,000)"
63130,38.663951,-90.32348,28738.0,34.7,64300.0,46998.0,4448.0,15.477764632194306,"Middle(<95,000)"
68504,40.8442,-96.65563,17260.0,27.6,42596.0,22995.0,3041.0,17.618771726535343,"Middle(<95,000)"
69216,42.939915,-100.92827,118.0,44.5,77500.0,31982.0,9.0,7.627118644067797,"Middle(<95,000)"
70555,30.101305,-92.13152,8431.0,35.5,63239.0,31497.0,610.0,7.235203415964891,"Middle(<95,000)"
70654,30.710561,-92.89081,325.0,32.0,-666666666.0,21345.0,23.0,7.076923076923077,
71404,31.755314,-92.75474,777.0,46.1,54593.0,30005.0,141.0,18.146718146718147,"Middle(<95,000)"
64660,39.57756,-93.09683,442.0,47.5,55938.0,33348.0,38.0,8.597285067873303,"Middle(<95,000)"
72839,35.651525,-93.29708,315.0,41.6,54457.0,24348.0,0.0,0.0,"Middle(<95,000)"
73068,35.138421,-97.32689,11876.0,40.5,61326.0,26600.0,1257.0,10.58437184237117,"Middle(<95,000)"
82443,43.694009,-108.31942,4518.0,46.7,51576.0,30761.0,666.0,14.741035856573705,"Middle(<95,000)"
30740,34.757918,-85.05879,8428.0,45.2,56440.0,35698.0,759.0,9.005695301376365,"Middle(<95,000)"
31518,31.513511,-82.18481,933.0,40.2,31339.0,19195.0,235.0,25.187566988210076,"Low(<35,000)"
23410,37.64682,-75.73996,1326.0,48.1,42431.0,31595.0,74.0,5.580693815987933,"Middle(<95,000)"
24641,37.098588,-81.80607,5489.0,42.8,31300.0,20298.0,1227.0,22.353798506103114,"Low(<35,000)"
24828,37.478583,-81.66169,815.0,36.6,26429.0,11946.0,282.0,34.60122699386503,"Low(<35,000)"
20130,39.008532,-77.94907,236.0,56.0,61550.0,42787.0,15.0,6.3559322033898304,"Middle(<95,000)"
21140,38.952412,-76.58205,3564.0,44.4,120577.0,58113.0,131.0,3.675645342312009,"High(<400,000)"
21251,39.438964,-76.592139,965.0,20.2,-666666666.0,1556.0,0.0,0.0,
22732,38.310141,-78.20098,217.0,51.7,70568.0,22783.0,0.0,0.0,"Middle(<95,000)"
19713,39.669211,-75.71796,30260.0,38.4,58247.0,30233.0,2903.0,9.593522802379379,"Middle(<95,000)"
28470,33.9666,-78.3878,12812.0,47.5,49238.0,26659.0,2056.0,16.047455510458946,"Middle(<95,000)"
27821,35.321447,-76.87437,225.0,47.3,25378.0,16854.0,31.0,13.777777777777779,"Low(<35,000)"
38261,36.426933,-89.0727,15475.0,43.0,34976.0,21963.0,3616.0,23.366720516962843,"Low(<35,000)"
15724,40.734783,-78.81275,2233.0,48.1,47609.0,26338.0,185.0,8.284818629646216,"Middle(<95,000)"
16328,41.666057,-80.065793,346.0,17.3,31313.0,9834.0,235.0,67.91907514450867,"Low(<35,000)"
16333,41.732284,-78.9393,309.0,49.5,45000.0,33498.0,44.0,14.239482200647249,"Middle(<95,000)"
08093,39.861413,-75.13284,9310.0,38.6,58365.0,35024.0,1206.0,12.953813104189043,"Middle(<95,000)"
01583,42.359842,-71.787,7693.0,42.2,90688.0,35560.0,523.0,6.798388145066944,"Middle(<95,000)"
02632,41.658718,-70.34658,10208.0,51.4,86356.0,47292.0,651.0,6.377351097178684,"Middle(<95,000)"
18088,40.760403,-75.57535,8649.0,44.0,64932.0,31739.0,642.0,7.422823447797433,"Middle(<95,000)"
19605,40.390943,-75.9375,19833.0,41.5,68450.0,30614.0,1125.0,5.672364241415822,"Middle(<95,000)"
74735,34.052225,-95.25701,1650.0,46.8,48403.0,23550.0,257.0,15.575757575757576,"Middle(<95,000)"
80920,38.952366,-104.76701,40016.0,35.6,96284.0,40807.0,2117.0,5.290383846461415,"High(<400,000)"
83252,42.192579,-112.32902,4343.0,39.0,53636.0,22215.0,495.0,11.397651393046281,"Middle(<95,000)"
