name,categories,address,city,postalCode,state,country,latitude,longitude,count
Dairy Queen,"Ice Cream Parlors,Ice Cream and Frozen Desserts,Fast Food Restaurants,Dessert Restaurants,Hamburgers and Hot Dogs,Restaurants",419 Cross Creek Mall Ste 412,Fayetteville,28303,NC,US,35.0721,-78.9607,329
McDonald's,"Fast Food,Restaurants,Breakfast,Ice Cream Parlors,Coffeehouses,Hamburgers,Salads,Sandwich Shops",608 S Ash,Buffalo,65622,MO,US,37.6399,-93.1036,784
Wendy's,"Restaurant,Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurants,Karaoke,Fast Food Restaurant and Burger Joint,Hamburgers and Hot Dogs,Food & Entertainment,Restaurants",940 Brookforest Ave,Shorewood,60404,IL,US,41.536917,-88.199079,313
Arby's,"Carry-out food,Fast Food Restaurant, American Restaurant, and Sandwich Place,American Restaurant,Fast Food Restaurant,wich Place,American restaurants,Restaurants",5930 Sw Huntoon St,Topeka,66604,KS,US,39.04405069,-95.76020747,252
Arby's,"Carry-out food,American Restaurant,American restaurants,Fast Food,Fast Food Restaurant, Sandwich Place, and American Restaurant,Restaurants,Delis And Delicatessens,Restaurant,Fast Food Restaurant,Traditional American,Restaurant, Sandwich Place, and Fast Food Restaurant,wich Place,Sandwich Place,Sandwich Shops",326 Southwind Pl,Manhattan,66503,KS,US,39.174177,-96.605751,252
Chick-Fil-A,"Carry-out food,Caterers,Barbecued poultry,American restaurants,Family style restaurants,Fast Food Restaurants,Chicken Restaurants,Barbecue,Spare rib restaurants,Sandwiches,Restaurants",1121 Highway 231 S,Troy,36081,AL,US,31.78314,-85.95631,76
Chick-Fil-A,"Carry-out food,Caterers,American Restaurant,American restaurants,Restaurants,Barbecued poultry,Fast Food Restaurant,Family style restaurants,Barbecue,Spare rib restaurants,Sandwiches,Chicken restaurants,Catering,Sandwich Shops",513 Montgomery Hwy,Birmingham,35216,AL,US,33.4498,-86.7887,76
Subway,"Delis And Delicatessens,Restaurant,wich Place,Sandwich Place Thurston,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",5630 Main St,Springfield,97478,OR,US,44.0457,-122.929,1219
Burger King,"Restaurant,Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,American restaurants,Hamburger restaurants,Fast Food,Fast food restaurants,Restaurants",5038 S E Powell Blvd,Portland,97206,OR,US,45.4973,-122.6104,453
Subway,"Delis And Delicatessens,Restaurant,American,wich Place,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",515 S Van Buren St,Enid,73703,OK,US,36.3916,-97.8899,1219
Sonic Drive-In,"Fast Food,Hamburgers,Chicken,Soda Fountain Shops,Restaurants",4835 Ne 122nd I-35,Edmond,73013,OK,US,35.5952,-97.4351,285
Taco Bell,"Restaurant,Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",103 Plaza Dr Ext,Flowood,39232,MS,US,32.356,-90.0159,529
Krispy Krunchy Chicken,"Carry-out food,Barbecued poultry,Take Out Restaurants,Fast Food Restaurants,Chicken Restaurants,Barbecue,Convenience Stores,Spare rib restaurants,Restaurants",3171 NE Stephens St,Roseburg,97470,OR,US,43.2458,-123.352,39
McDonald's,"Fast Food,Restaurants,Breakfast,Ice Cream Parlors,Coffeehouses,Hamburgers,Salads,Sandwich Shops",19850 SE Hwy 212,Clackamas,97015,OR,US,45.4173,-122.4578,784
Whataburger,"Breakfast,Fast Food,Chicken,Hamburgers,Restaurants",12140 Montwood Drive,El Paso,79936,TX,US,31.7602,-106.2706,40
Subway,"Delis And Delicatessens,Carry-out food,Sandwich shops,Delicatessens,wich Place,American restaurants,Fast Food Restaurants,Take Out Restaurants,Sandwiches,Restaurants",6761 Overhills Rd,Spring Lake,28390,NC,US,35.2553,-78.9663,1219
Jack in the Box,"Fast Food,Hamburgers,Chicken,Breakfast",9450 Sw Beaverton Hillsdale Hw,Beaverton,97005,OR,US,45.4861,-122.7741,120
Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Sandwich Place,Restaurants,Sandwich Shops",1350 N 1st St,Hermiston,97838,OR,US,45.8503,-119.2902,1219
McDonald's,"Fast Food,Restaurants,Breakfast,Ice Cream Parlors,Coffeehouses,Hamburgers,Salads,Sandwich Shops",2211 S 9th,Purcell,73080,OK,US,34.9844,-97.3715,784
White Castle,"Restaurant,Burger Joint,Fast Food Restaurant,Fast Food,Restaurants",2701 Boston Rd,Bronx,10467,NY,US,40.8656,-73.8624,28
Waffle House,"Restaurant,Carry-out food,Breakfast Spot,Late Night Restaurants,Pancakes & Waffles Restaurants,Breakfast Spot and Diner,Breakfast & Brunch Restaurants,Fast Food Restaurant,American restaurants,Diner,Restaurants,Breakfast Brunch & Lunch Restaurants",10137 N Main St,High Point,27263,NC,US,35.9049,-79.9574,103
Subway,"Carry-out food,Caterers,Delicatessens,American restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants,Delis And Delicatessens,Restaurant,wich Place,Sandwiches,Catering,Sandwich Place,Sandwich Shops",68 Tunnel Rd,Asheville,28805,NC,US,35.5953,-82.5322,1219
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food,Fast Food Restaurants,Take Out Restaurants,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers,Hamburgers and Hot Dogs,Sandwich Shops",262 Canal St,New York,10013,NY,US,40.7186,-74.0011,784
Burger King,"Pizza,Carry-out food,Hot dog restaurants,Fast Food Restaurant Restlawn,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurants,Fast Food,Hamburgers and Hot Dogs,Restaurants",9050 Dyer St,El Paso,79904,TX,US,31.8691,-106.428,453
Papa Johns Pizza,"Pizza,Carry-out food,Restaurant,American restaurants,Take Out Restaurants,Pizza Place,Pizza Place, Fast Food Restaurant, and Italian Restaurant,Restaurants",4124 Clemmons Rd,Clemmons,27012,NC,US,36.0202,-80.4063,14
Carl's Jr.,"Carry-out food,Hot dog restaurants,Hamburger restaurants,American restaurants,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",600 E Jackson Blvd,Erwin,28339,NC,US,35.3245,-78.6484,205
Subway,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,American restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",2715 Row River Rd,Cottage Grove,97424,OR,US,43.7989,-123.0389,1219
Subway,"Carry-out food,Delicatessens,American,American restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants,Delis And Delicatessens,Restaurant,Sandwich shops,Sandwiches,Sandwich Place",91 Michigan Ave SE,Bandon,97411,OR,US,43.1209,-124.4001,1219
Sonic Drive-In,"Fast Food,Hamburgers,Chicken,Soda Fountain Shops,Restaurants",4470 26th Avenue South,Fargo,58104,ND,US,46.8398,-96.861,285
Dairy Queen,"Fast Food,Ice Cream Parlors",400 1st St E,Fosston,56542,MN,US,47.5739,-95.7469,329
Steak 'n Shake,"Breakfast,American Restaurant,Fast Food Restaurant,Traditional American,Hamburgers,Restaurants",10911 New Halls Ferry Road,Saint Louis,63136,MO,US,38.7686,-90.2646,52
Domino's Pizza,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Restaurants",6101 Castle Hayne Rd,Castle Hayne,28429,NC,US,34.3569,-77.9001,270
McDonald's,"Ice Cream Parlors,Breakfast Spot,Breakfast,Fast Food Restaurant,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Ice Cream Shop,Sandwich Shops",9001 NE 23rd,Oklahoma City,73141,OK,US,35.4937,-97.3704,784
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food Restaurant,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",3543-49 Broadway,New York,10031,NY,US,40.8267,-73.9506,784
Sonic Drive-In,"Fast Food,Hamburgers,Chicken,Soda Fountain Shops,Restaurants",2270 Trawood,El Paso,79935,TX,US,31.7646,-106.3214,285
Round Table Pizza,"Carry-out food,Italian Restaurant,Caterers,Restaurant delivery service,American,American restaurants,Karaoke,Fast Food,Take Out Restaurants,Banquet Halls & Reception Facilities,Home delivery beer and beverages,Restaurants,Italian Restaurants,Restaurant Menus,Pizza,Restaurant,Wings Joint,Family style restaurants,Pizza Place,Catering,Banquet facilities",2424 Magowan Dr,Santa Rosa,95405,CA,US,38.445567,-122.686138,18
McDonalds,"Ice Cream Parlors,Breakfast,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Hamburgers & Hot Dogs,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",602 Oklahoma Blvd,Alva,73717,OK,US,36.797995,-98.667424,151
Wendy's,"Burger Joint,Restaurant,Fast Food Restaurant,Fast Food Restaurant and Burger Joint,Restaurants",1102 N Peachtree Pkwy,Peachtree City,30269,GA,US,33.439998,-84.591295,313
Sonic Drive-In,"Burger Joint,Fast Food Restaurant,American Restaurant",955 US Highway 90 E,Castroville,78009,TX,US,29.356014,-98.860138,285
Subway,"Delis And Delicatessens,Sandwich Place and Fast Food Restaurant,Restaurant,Fast Food Restaurant,wich Place,Fast Food Restaurants,Take Out Restaurants,Sandwich Place,Restaurants,Sandwich Shops",3542 Electric Rd,Roanoke,24018,VA,US,37.226528,-79.998258,1219
Jack in the Box,"Fast Food Restaurant,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",3206 W Northern Ave,Pueblo,81005,CO,US,38.243847,-104.647565,120
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Food service management,Catering",1411 Commerce St,Wellsburg,26070,WV,US,40.276057,-80.608682,474
McDonalds,"Ice Cream Parlors,Breakfast,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Hamburgers & Hot Dogs,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",740 S State St,Caro,48723,MI,US,43.483957,-83.403676,151
Carl's Jr.,"American Restaurants,Take Out,Fast Food Restaurant,Athens Restaurants,Fast Food Restaurants,Burger Restaurants,Restaurants",1831 Holiday Dr,Athens,37303,TN,US,35.465114,-84.645143,205
Arby's,"Restaurant,Fast Food Restaurant, American Restaurant, and Sandwich Place,Fast Food Restaurant,American Restaurant,wich Place,Sandwich Place",10601 Alpharetta Hwy,Roswell,30076,GA,US,34.039629,-84.342126,252
Jack in the Box,"Burger Joint,Restaurant,Carry-out food,Hot dog restaurants,American,Fast Food Restaurant,Burgers,Burger Joint East Campbell,Hamburger restaurants,Fast Food,Fast food restaurants,Restaurants",1737 S Bascom Ave,Campbell,95008,CA,US,37.291709,-121.932052,120
Whataburger,"Hamburgers & Hot Dogs,American Restaurants,Burger Joint,Restaurant,Breakfast,Fast Food Restaurant,Fast Food Restaurants,Fast Food,Chicken,Hamburgers and Hot Dogs,Hamburgers,Restaurants",2474 State Highway 361,Ingleside,78362,TX,US,27.880433,-97.206724,40
Waffle House,"Breakfast Brunch and Lunch Restaurants,Restaurant,Breakfast Spot,Coffee Shop,Diner, Coffee Shop, and Breakfast Spot,Fast Food Restaurant,Diner,Diners,Traditional American Restaurants,Restaurants",36 Shields Rd,Huntsville,35811,AL,US,34.774727,-86.527127,103
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place College Hill,Pizza Place,Catering",2870 Willamette St,Eugene,97405,OR,US,44.026852,-123.091118,474
McDonalds,"Hamburgers & Hot Dogs,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Take Out Restaurants,Fast food restaurants,Hamburgers and Hot Dogs,Restaurants",2206 N Main St,Cleburne,76033,TX,US,32.379644,-97.392453,151
Sonic Drive-In,"Burger Joint,Carry-out food,Restaurant,Food and Beverage,American,Fast Food Restaurant,American Restaurant,American restaurants,Fast Food Restaurant and American Restaurant,Restaurants",2 Sugar Creek Ctr,Bella Vista,72714,AR,US,36.440393,-94.237698,285
McDonalds,Fast Food Restaurant,1421 Nasa Pkwy 1,Houston,77058,TX,US,29.548897,-95.098831,151
Bojangles' Famous Chicken 'n Biscuits,"Restaurant,Breakfast,Fried Chicken Joint,Traditional American,Fast Food Restaurant,Family Style Dining,Fast Food,Chicken,Restaurants,Sandwich Shops",1766 Hwy. 544,Conway,29526,SC,US,33.769285,-79.021159,44
Subway,"Restaurant,Fast Food Restaurant,wich Place,Fast Food,Sandwich Place",1320 W Elliot Rd,Tempe,85284,AZ,US,33.349539,-111.960372,1219
Panda Express,"Asian Restaurants,Chinese Restaurant,Restaurant,Chinese Restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants",4040 S Arizona Ave,Chandler,85248,AZ,US,33.246503,-111.842263,108
Sonic Drive-In,"American Restaurants,Burger Joint,Restaurant,Hot Dog Stands and Restaurants,Fast Food Restaurant,American Restaurant,Fast Food Restaurants,Take Out Restaurants,Chicken Restaurants,Hamburgers and Hot Dogs,Restaurants",9560 Clifford St,Fort Worth,76108,TX,US,32.763488,-97.484089,285
Dairy Queen,"Burger Joint,Restaurant,Ice Cream Shop and Burger Joint,Fast Food Restaurant,Ice Cream Store,Ice Cream Shop",279 Hwy 78 W,Jasper,35501,AL,US,33.848832,-87.276631,329
Waffle House,"Restaurant,Breakfast Spot,Fast Food Restaurant,Diner","5087 Highway 31,Highway 31",Calera,35040,AL,US,33.1479,-86.748868,103
Krystal,"Burger Joint,Restaurant,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurants,Fast Food,Hamburgers and Hot Dogs,Hamburgers,Restaurants",1015 US Highway 80 E,Pooler,31322,GA,US,32.110139,-81.233775,27
Jimmy John's,"Delis And Delicatessens,Restaurant,Fast Food Restaurant,wich Place,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",430 E Kirkwood Ave,Bloomington,47401,IN,US,39.166359,-86.528341,154
Subway,"Fast Food Restaurant,wich Place,Sandwich Place",31-18 Broadway,Astoria,11106,NY,US,40.761698,-73.924818,1219
Taco Bell,"Mexican Restaurant,Restaurant,Carry-out food,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Mexican restaurants,Restaurants,Burrito Place",2101 E NC Highway 54,Durham,27713,NC,US,35.902884,-78.894624,529
Burger King,"Fast Food Restaurant Glassell Park,Hamburgers & Hot Dogs,Restaurant,Fast Food Restaurant,Fast Food,Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",3101 N San Fernando Rd,Los Angeles,90065,CA,US,34.115262,-118.245895,453
Chipotle Mexican Grill,"Carry-out food,Taco Place,Tex-mex restaurants,Southwestern restaurants,American restaurants,Mexican restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants,Mexican Restaurant,Restaurant,Mexican Restaurant, Burrito Place, and Taco Place,Burrito Place",2420 E 146th St,Carmel,46033,IN,US,40.000772,-86.118947,142
Subway,"Delis And Delicatessens,Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",1923 E 7th St,Austin,78702,TX,US,30.262139,-97.72084,1219
McDonalds,"Ice Cream Parlors,Breakfast,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",1735 E Markland Ave,Kokomo,46901,IN,US,40.47629,-86.108367,151
Arby's,"Restaurant,Carry-out food,Fast Food Restaurant,American Restaurant,wich Place,American restaurants,Fast Food Restaurants,Karaoke,Sandwich Place,Restaurants,Sandwich Shops",5915 Madison Ave,Indianapolis,46227,IN,US,39.680736,-86.131817,252
Taco Bell,"Mexican Restaurant,Restaurant,Fast Food Restaurant",2575 N Clybourn Ave,Chicago,60614,IL,US,41.928577,-87.673296,529
In-N-Out Burger,"Restaurant,Burger Joint,Fast Food Restaurant",9149 S Sepulveda Blvd,Los Angeles,90045,CA,US,33.953658,-118.396897,15
Waffle House,"Breakfast Spot,Diner,Fast Food Restaurant",1344 Boiling Spgs Rd,Spartanburg,29303,SC,US,34.992873,-81.946915,103
Jack in the Box,"Restaurant,Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast food restaurants,Restaurants",17607 FM 1488 Rd,Magnolia,77354,TX,US,30.2259,-95.717098,120
Chipotle Mexican Grill,"Carry-out food,Mexican Restaurants,Taco Place,Tex-mex restaurants,Mexican Restaurant, Burrito Place, and Taco Place Glen Echo,Southwestern restaurants,Take Out Restaurants,Fast Food Restaurants,Karaoke,Restaurants,Mexican Restaurant,Mexican Restaurant, Burrito Place, and Taco Place Short North,Burrito Place",1000 N High St,Columbus,43201,OH,US,39.982757,-83.004459,142
Subway,"Restaurant,Fast Food Restaurant,Sandwich Place",711 W Shaw Ave,Clovis,93612,CA,US,36.809842,-119.725666,1219
Subway,"Fast Food Restaurant,wich Place,Sandwich Place",15555 E 14th St,San Leandro,94578,CA,US,37.700388,-122.12586,1219
Carl's Jr.,"Restaurant,Burger Joint,Carry-out food,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food,Restaurants",4970 Blue Diamond Rd,Las Vegas,89139,NV,US,36.03254,-115.20941,205
Subway,"Restaurant,Fast Food Restaurant,wich Place,Sandwich Place",1777 W 38th Ave,Denver,80211,CO,US,39.769636,-105.007611,1219
Boston Market,"Restaurant,American Restaurants,Traditional American,American Restaurant,Fast Food Restaurant,Take Out Restaurants,Fast Food Restaurants,Chicken,Catering,Restaurants",1244 W 86th St,Indianapolis,46260,IN,US,39.91264,-86.181823,19
McDonalds,"Ice Cream Parlors,Breakfast,Fast Food Restaurant,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Frozen Yogurt Shops,Sandwich Shops",2106 S Bridge,Brady,76825,TX,US,31.112767,-99.335903,151
Panda Express,"Asian Restaurants,Restaurant,Chinese Restaurant,Chinese Restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants",74520 Highway 111,Palm Desert,92260,CA,US,33.72173,-116.364594,108
Subway,"Delis And Delicatessens,Restaurant,Fast Food Restaurant,wich Place,Sandwich Place,Restaurants,Sandwich Shops",148 W 1230 N,Provo,84604,UT,US,40.251008,-111.660831,1219
McDonalds,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,American restaurants,Hamburger restaurants,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",1104 International Blvd,Brownsville,78520,TX,US,25.901018,-97.49092,151
Burger King,"Restaurant,Carry-out food,Burger Joint,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,American restaurants,Fast Food Restaurants,Fast Food Restaurant and Burger Joint,Hamburgers and Hot Dogs,Restaurants",638 S Reilly Rd,Fayetteville,28314,NC,US,35.064776,-79.014361,453
Taco Time,"Grocery Stores,Restaurant,Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,American restaurants,Family style restaurants,Fast Food Restaurants,Restaurants",1612 N Portland St,La Grande,97850,OR,US,45.3272,-118.0786,39
Taco Time,"Grocery Stores,Restaurant,Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,American restaurants,Family style restaurants,Fast Food Restaurants,Restaurants",199 S 58th Pl,Springfield,97478,OR,US,44.0399,-122.9276,39
Taco Time,"Grocery Stores,Restaurant,Carry-out food,Taco Place,Tex-mex restaurants,Southwestern restaurants,Fast Food Restaurant,American restaurants,Family style restaurants,Mexican restaurants,Restaurants",24985 Highway 126,Veneta,97487,OR,US,44.0542,-123.3551,39
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",1910 6th Ave W,Eugene,97402,OR,US,44.053,-123.1216,784
Taco Time,"Grocery Stores,Restaurant,Carry-out food,Mexican Restaurants,Tex-mex restaurants,Southwestern restaurants,American restaurants,Family style restaurants,Fast Food Restaurants,Restaurants",800 S Roosevelt Dr,Seaside,97138,OR,US,45.9888,-123.9221,39
Panda Express,"Asian Restaurants,Chinese Restaurant,Restaurant,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Chinese Restaurant West Salem,Restaurants",505 Taggart Dr Nw,Salem,97304,OR,US,44.9478,-123.0499,108
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",1011 Lancaster Drive NE,Salem,97301,OR,US,44.9436,-122.9837,784
Pizza Hut,"Carry-out food,Caterers,Restaurant delivery service,Chicken Wings,Food Delivery,American restaurants,Take Out Restaurants,Fast Food Restaurants,Home delivery beer and beverages,Family Style Restaurants,Restaurants,Pizza,Restaurant,Pizza Place,Catering",2215 14th Ave SE,Albany,97322,OR,US,44.629,-123.0781,474
Taco Time,"Grocery Stores,Restaurant,Carry-out food,Mexican Restaurants,American,Tex-mex restaurants,Southwestern restaurants,American restaurants,Family style restaurants,Fast Food Restaurants,Restaurants",2300 S Santiam Hwy,Lebanon,97355,OR,US,44.5238,-122.9072,39
McDonald's,"Business Services,Discount Stores,Air Fresheners,Home Furnishings,Men's Clothing,Furniture,Soap,Grocery Stores,Craft Supplies,Toys,Garden Centers,Fitness Equipment,Department Stores,Cosmetics,Grants Pass Restaurants,Shopping,Children's Clothing,Small Appliances,Baby Gear,Deordorant,Clothing,Women's Clothing,Big Box Store and Supermarket,Information & Referral Services,Paint,Restaurants,Finance & Financial Services,Consumer Electronics,Glue,Fast Food Restaurant,Financial Planning,Kitchen Utensils,Tires,Bedding,Wholesale Baby Accessories,Vanities,General Merchandise Stores",135 Ne Terry Ln,Grants Pass,97526,OR,US,42.4347,-123.3017,784
Burger King,"Fast Food Restaurant,Fast Food",501 Rogue River Highway,Grants Pass,97527,OR,US,42.4248,-123.3299,453
Dairy Queen,"Ice Cream Parlors,Fast Food",1674 NW 6th St,Grants Pass,97526,OR,US,42.4574,-123.3231,329
Sonic Drive-In,"Fast Food,Soda Fountain Shops,Chicken,Hamburgers,Restaurants",1760 East Pine Street,Central Point,97502,OR,US,42.3784,-122.8962,285
Sonic Drive-In,"Restaurant,Fast Food,Soda Fountain Shops,Chicken,Hamburgers,Restaurants",4439 North Harrison Street,Shawnee,74804,OK,US,35.3758,-96.9115,285
Taco Bell,"Restaurant,Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",1416 N Harrison St,Shawnee,74801,OK,US,35.346,-96.9125,529
Dairy Queen,"Ice Cream Parlors,Carry-out food,American restaurants,Ice Cream Store,Fast Food Restaurants,Fast Food,Restaurants,Ice Cream Shop,Ice Cream & Frozen Desserts,Hamburgers & Hot Dogs,Restaurant,Burger Joint,Ice Cream and Frozen Desserts,Dessert Restaurants,Hamburgers and Hot Dogs",600 NW 3rd St,Prineville,97754,OR,US,44.3027,-120.8535,329
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",498 W 3rd St,Prineville,97754,OR,US,44.3026,-120.8517,784
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Frozen Yogurt Shops,Sandwich Shops",1450 S Molalla,Oregon City,97045,OR,US,45.3349,-122.5897,784
Subway,"Delis And Delicatessens,Restaurant,Hermiston Restaurants,Take Out Restaurants,Fast Food Restaurants,Sandwich Place,Restaurants,Sandwich Shops",818 S Highway 395,Hermiston,97838,OR,US,45.8348,-119.287,1219
Arby's,"Carry-out food,American Restaurant,American restaurants,Fast Food Restaurants,Karaoke,Fast Food,Restaurants,Delis And Delicatessens,Restaurant,Fast Food Restaurant,Traditional American,wich Place,Sandwich Shops",2105 S Main St,Elk City,73644,OK,US,35.3911,-99.4049,252
Sonic Drive-In,"Fast Food,Soda Fountain Shops,Chicken,Hamburgers,Restaurants",1111 N First Street,Durant,74701,OK,US,34.0011,-96.3733,285
Taco Bell,"Restaurant,Mexican,Breakfast,Mexican Restaurants,Vegetarian,Fast Food,Fast Food Restaurants,Restaurants",1007 N Commerce Street,Ardmore,73401,OK,US,34.1858,-97.1438,529
McDonald's,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",1001 W Broadway,Ardmore,73401,OK,US,34.175,-97.1417,784
Domino's Pizza,"Pizza,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Restaurants",7201 S Memorial Dr,Tulsa,74133,OK,US,36.0595,-95.8859,270
Arby's,"Delis And Delicatessens,Restaurant,Traditional American,Fast Food,Restaurants,Sandwich Shops",503 S 32 St,Muskogee,74401,OK,US,35.7497,-95.403,252
Taco Bell,"Restaurant,Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",700 North Aspen,Broken Arrow,74012,OK,US,36.0571,-95.8159,529
McDonald's,"Ice Cream Parlors,Restaurant,Breakfast,Fast Food Restaurant Williamsburg,Fast Food Restaurant,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Frozen Yogurt Shops,Sandwich Shops",652 Meeker Ave,Brooklyn,11222,NY,US,40.7221,-73.9404,784
Taco Bell,"Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",105 Ridgewater Dr.,Polson,59860,MT,US,47.6826,-114.1229,529
Taco John's,"Mexican,Breakfast,Fast Food,Diners,Restaurants",2600 S Reserve Street,Missoula,59801,MT,US,46.8468,-114.0392,22
Taco John's,"Mexican,Breakfast,Fast Food,Diners,Restaurants",101 1st Street S,Laurel,59044,MT,US,45.6674,-108.7719,22
KFC,"Fast Food,Chicken,Restaurants",331 Suddreth Drive,Ruidoso,88345,NM,US,33.3223,-105.6363,376
Burger King,Fast Food,10690 North Loop Rd,El Paso,79927,TX,US,31.653,-106.2693,453
Taco Bell,"Mexican Restaurant,Restaurant,Mexican Restaurants,Mexican,Breakfast,Vegetarian,Fast Food Restaurant,Fast Food Restaurants,Fast Food,Restaurants",1415 7th St,Las Vegas,87701,NM,US,35.6049,-105.2233,529
Subway,"Delis And Delicatessens,Restaurant,Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",2211 Lomas Blvd NE,Albuquerque,87106,NM,US,35.0884,-106.6159,1219
Taco Bell,"Mexican,Breakfast,Vegetarian,Fast Food,Restaurants",110 West Hobbs,Roswell,88203,NM,US,33.3723,-104.5241,529
Dairy Queen,"Carry-out food,Restaurant,Fast Food Restaurant,Ice cream parlors,American restaurants,Ice Cream Store,Ice cream and frozen desserts-retail,Restaurants,Ice Cream Shop,Dessert Shop",32936 Center Ridge Rd,North Ridgeville,44039,OH,US,41.406586,-81.981855,329
McDonalds,"Restaurant,Carry-out food,Hot dog restaurants,American,Fast Food Restaurant,American restaurants,Hamburger restaurants,Fast Food,Restaurants",635 W 19th St,Costa Mesa,92627,CA,US,33.643177,-117.924793,151
Five Guys Burgers Fries,"Burger Joint,Fast Food Restaurant,American Restaurant",1540 S. Dixie Highway (US 1),Miami,33146,FL,US,25.708846,-80.283601,70
Burger King,Fast Food Restaurant,"3035 Centreville Rd, Mclearen Square",Herndon,20171,VA,US,38.922484,-77.416742,453
